"CSDUID","CDUID","PRUID","area_km2","precip_extrapolated","r20mm_2025","r20mm_2050","cdd_2025","cdd_2050","r1mm_2025","r1mm_2050","sdii_2025","sdii_2050","r95days_2025","r95days_2050","r99days_2025","r99days_2050","r20mm_2025_cd_mean","r20mm_2050_cd_mean","cdd_2025_cd_mean","cdd_2050_cd_mean","r1mm_2025_cd_mean","r1mm_2050_cd_mean","sdii_2025_cd_mean","sdii_2050_cd_mean","r95days_2025_cd_mean","r95days_2050_cd_mean","r99days_2025_cd_mean","r99days_2050_cd_mean","r20mm_2025_pr_mean","r20mm_2050_pr_mean","cdd_2025_pr_mean","cdd_2050_pr_mean","r1mm_2025_pr_mean","r1mm_2050_pr_mean","sdii_2025_pr_mean","sdii_2050_pr_mean","r95days_2025_pr_mean","r95days_2050_pr_mean","r99days_2025_pr_mean","r99days_2050_pr_mean","r20mm_2025_pctile_national","r20mm_2050_pctile_national","cdd_2025_pctile_national","cdd_2050_pctile_national","r1mm_2025_pctile_national","r1mm_2050_pctile_national","sdii_2025_pctile_national","sdii_2050_pctile_national","r95days_2025_pctile_national","r95days_2050_pctile_national","r99days_2025_pctile_national","r99days_2050_pctile_national"
"4701044","4701","47",0.431170325996971,FALSE,2,2,28,27,72,79,5.85856819152832,5.50255632400513,3,4,1,1,2.1399156704791,2.43032026773258,27.9347864879217,26.4412377673028,77.6924669010565,81.2127000822024,5.26239567923236,5.17990082480472,3.58779771115722,3.83911120379627,0.796831381039237,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,90.2,92.1,2.8,9.7,50,44.3,1.9,12.9,35.5,24.8
"4701047","4701","47",831.160681833762,FALSE,2.20833333333333,2.33333333333333,27.7916666666667,26.4583333333333,76.4166666666667,80.2083333333333,5.59670402606328,5.41372273365657,3.54166666666667,3.875,1,1,2.1399156704791,2.43032026773258,27.9347864879217,26.4412377673028,77.6924669010565,81.2127000822024,5.26239567923236,5.17990082480472,3.58779771115722,3.83911120379627,0.796831381039237,1,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,38.1,38.7,89.2,90,6.6,11,47.2,43.4,5.6,7.9,35.5,24.8
"4703028","4703","47",0.903214504378959,FALSE,2,2,30,30,77,75,4.62652969360352,4.48447608947754,3,3,1,1,1.85548736570543,1.17917150865469,28.4980419612455,30.1963531773591,72.4897072565498,72.3556534864931,4.74423318133473,4.47644545213848,3.32066490759109,3.02423874760991,0.760527004875206,0.330381504848139,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,95.8,98.1,7.4,5.1,24.1,16.3,1.9,2.6,35.5,24.8
"4703029","4703","47",1173.16957530853,FALSE,1.9,1.93333333333333,28,29.4,75.5,74.3333333333333,4.73793919881185,4.40780254999797,3.36666666666667,3.2,1,1,1.85548736570543,1.17917150865469,28.4980419612455,30.1963531773591,72.4897072565498,72.3556534864931,4.74423318133473,4.47644545213848,3.32066490759109,3.02423874760991,0.760527004875206,0.330381504848139,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,21.4,20.8,90.2,97.4,5.6,4.6,30.1,13.5,4.6,5.6,35.5,24.8
"4703034","4703","47",709.718151194737,FALSE,2,1.70833333333333,28.5,27.8333333333333,75.0833333333333,74,4.7073544661204,4.44328520695368,3.125,3.08333333333333,1,0.375,1.85548736570543,1.17917150865469,28.4980419612455,30.1963531773591,72.4897072565498,72.3556534864931,4.74423318133473,4.47644545213848,3.32066490759109,3.02423874760991,0.760527004875206,0.330381504848139,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,19.4,91.8,94.1,5.3,4.2,28.5,14.8,3.9,5,35.5,3.9
"4703036","4703","47",3.9321248352255,FALSE,2,1.5,28,27.5,75.5,75,4.74088883399963,4.50925254821777,3.5,3,1,0,1.85548736570543,1.17917150865469,28.4980419612455,30.1963531773591,72.4897072565498,72.3556534864931,4.74423318133473,4.47644545213848,3.32066490759109,3.02423874760991,0.760527004875206,0.330381504848139,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,18.2,90.2,93.6,5.6,5.1,30.3,17.3,5.2,2.6,35.5,1.5
"3542047","3542","35",935.375289032894,FALSE,6,6.88888888888889,12.8148148148148,13.037037037037,159.259259259259,158.518518518519,6.12912082672119,6.69235155317518,8,10.5185185185185,1,2.18518518518519,6.11032476564423,6.98404684743532,12.709756929268,12.9009083705666,158.677779929474,157.92521373581,6.19938958178043,6.70000262787288,8.00323656617452,10.1246462883516,1.24341859522573,2.18660569514872,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,56.7,53.6,30.1,40.8,80.4,75.9,54.6,58.4,65.4,90.1,35.5,81.8
"3542053","3542","35",814.928913908578,FALSE,6.2,7.52,12.88,12.8,158.2,157.12,6.20710479736328,6.76071432113647,8.08,10.4,1.12,2.2,6.11032476564423,6.98404684743532,12.709756929268,12.9009083705666,158.677779929474,157.92521373581,6.19938958178043,6.70000262787288,8.00323656617452,10.1246462883516,1.24341859522573,2.18660569514872,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,58.6,57.4,30.7,36.6,79.4,74.1,55.9,59.3,68.7,88.7,63.1,82.2
"3542059","3542","35",24.6106720139157,FALSE,6.5,7.5,12.75,12.5,159.5,157.25,6.28405165672302,6.90973591804504,8.25,10.75,1,2.5,6.11032476564423,6.98404684743532,12.709756929268,12.9009083705666,158.677779929474,157.92521373581,6.19938958178043,6.70000262787288,8.00323656617452,10.1246462883516,1.24341859522573,2.18660569514872,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,60.4,57.1,29.3,33.8,80.6,74.3,57.8,61.7,71.2,91.4,35.5,86.8
"3547056","3547","35",601.350467413509,FALSE,4.89473684210526,6.21052631578947,14.6315789473684,13.1578947368421,134.789473684211,136.736842105263,6.12462904578761,6.38550708168431,7.15789473684211,8.68421052631579,1,1.73684210526316,4.70519226168306,6.06859791629409,14.0384756940337,12.8206012035735,135.976147139243,139.015373994073,6.02593384795818,6.24146613515724,7.27719460066371,8.6887251383217,1.28561861467468,1.87129763942132,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,49,51.8,44.9,41.5,48,48,54.5,53.7,53.8,55.4,35.5,46.8
"3547064","3547","35",15.7003150094074,FALSE,5,6,14.3333333333333,13.6666666666667,132.666666666667,135.666666666667,6.16957887013753,6.31355555852254,7.33333333333333,8.66666666666667,1,2,4.70519226168306,6.06859791629409,14.0384756940337,12.8206012035735,135.976147139243,139.015373994073,6.02593384795818,6.24146613515724,7.27719460066371,8.6887251383217,1.28561861467468,1.87129763942132,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,50.2,50.6,43.7,44,46.7,47.2,55.3,52.5,55.6,55.1,35.5,64.1
"4622065","4622","46",10.2232810260932,FALSE,1,2,20,19.5,107.5,108,4.14961636066437,4.26655638217926,5,6.75,1,2,1.31148851718478,1.43423875160755,19.3699693893764,20.5803346591546,108.073211683964,109.429191250729,4.16240027609027,4.22879438526606,5.70363349463898,5.88590802634227,1.02537736073723,1.16916596159713,1.47695036790056,1.58683447676345,21.0533669725047,20.8723183318565,103.164904009847,104.194792803861,4.28084799944177,4.34342026917381,5.3239209919716,5.79541812153321,1.00085217705184,1.18756957818913,12.3,28.9,55.4,55.7,36.1,35.6,10.1,10.5,31.4,39.1,35.5,64.1
"3538015","3538","35",311.637927817822,FALSE,7,7.91666666666667,14.0833333333333,13.5,129.833333333333,134,6.34462531407674,6.80833439032237,7,8.16666666666667,1,1.58333333333333,6.78078789068672,7.62979728205748,14.6991639750603,14.2358603085683,126.372244160594,130.873433142449,6.34057171082155,6.81843449038582,7.02030554392774,7.90510603930915,1.02423183099326,1.57986083204967,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,63.8,59.2,42.3,43.4,45.3,46.1,59.2,60.2,50.4,50.2,35.5,45.7
"3548022","3548","35",149.056796773213,FALSE,5,6.75,13.125,12.625,148.75,152.5,6.09083080291748,6.36499607563019,7.125,10,2,2,5.48105171536614,6.67280794331315,13.758519633833,12.457127770134,147.667316989811,151.251029350394,6.08222114607452,6.34439523422631,7.741766780272,9.42280694169716,1.82112257506141,1.93495757957819,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,50.2,53.1,35.2,35.1,65.7,67.5,53.7,53.3,53.6,82,88.3,64.1
"3549028","3549","35",201.010025013359,FALSE,6.625,9.125,13.25,12.75,151.875,154,6.62004828453064,7.09660679101944,7.875,10,1.5,2.125,5.94826104313277,7.66343029262654,13.0430906317755,12.9756623567501,150.842885212749,153.22173036388,6.24504152816782,6.69210272798311,7.61915835551562,9.72774065156371,1.52752909196718,2.19471955470212,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,61.1,68.7,36.1,36.1,70.3,69.5,64.2,65,61.7,82,71.4,80.7
"3549031","3549","35",318.057552281813,FALSE,6.33333333333333,8.91666666666667,12.9166666666667,13.25,151.5,152.416666666667,6.53629644711812,7.07775970300039,7.83333333333333,10,1.33333333333333,2.25,5.94826104313277,7.66343029262654,13.0430906317755,12.9756623567501,150.842885212749,153.22173036388,6.24504152816782,6.69210272798311,7.61915835551562,9.72774065156371,1.52752909196718,2.19471955470212,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,59.5,65.9,30.9,42.1,69.8,67.4,62.5,64.7,61.3,82,68.2,83.2
"3549032","3549","35",18.5820295692448,FALSE,6.5,8.5,12.5,14,150.5,151.5,6.53896069526672,7.14604687690735,8,10,1,3,5.94826104313277,7.66343029262654,13.0430906317755,12.9756623567501,150.842885212749,153.22173036388,6.24504152816782,6.69210272798311,7.61915835551562,9.72774065156371,1.52752909196718,2.19471955470212,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,60.4,64,27,45.4,68.1,66.3,62.6,66.1,65.4,82,35.5,96.5
"3549036","3549","35",654.374015669182,FALSE,5.61904761904762,7.66666666666667,12.4285714285714,13.1428571428571,150.809523809524,153.761904761905,6.1850989432562,6.7786884080796,8.04761904761905,9.90476190476191,1.66666666666667,2.23809523809524,5.94826104313277,7.66343029262654,13.0430906317755,12.9756623567501,150.842885212749,153.22173036388,6.24504152816782,6.69210272798311,7.61915835551562,9.72774065156371,1.52752909196718,2.19471955470212,3.04188171820562,3.72177891618052,15.725420203174,14.8261555940387,134.30143961916,139.302381427275,4.96025700518484,5.19362898640443,6.93741137269618,8.08881520165342,1.31318347250376,1.76647715979795,53.9,57.9,26.2,41.4,68.5,69.2,55.6,59.7,68.5,78.7,74.1,82.8
"4717810","4717","47",30.282481076849,FALSE,1,2,23.75,26.75,88.75,89.25,4.51235365867615,4.68326354026794,4,4.25,1,0.75,1.31496651388262,1.77953512185986,24.6655683829078,24.2563616480053,84.7170037750025,87.1845375005937,4.59252521736711,4.74124940939047,4.23208273202521,4.77652150099002,0.518876285167698,0.932514306260516,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,28.9,70.4,90.8,23.6,23.5,18,24.7,14.9,18.7,35.5,5.8
"4717811","4717","47",47.2997057920537,FALSE,1.66666666666667,2,23.3333333333333,23.8333333333333,87.8333333333333,90.3333333333333,4.56172680854797,4.68401288986206,4,4.16666666666667,0.166666666666667,0.5,1.31496651388262,1.77953512185986,24.6655683829078,24.2563616480053,84.7170037750025,87.1845375005937,4.59252521736711,4.74124940939047,4.23208273202521,4.77652150099002,0.518876285167698,0.932514306260516,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,19.8,28.9,68.6,73.4,21.7,24.7,20.5,24.8,14.9,18.2,3.4,4.5
"4717812","4717","47",70.1778505823106,FALSE,1,2,26.25,24,82.75,86,4.49391078948975,4.7528795003891,4.5,5,0,1,1.31496651388262,1.77953512185986,24.6655683829078,24.2563616480053,84.7170037750025,87.1845375005937,4.59252521736711,4.74124940939047,4.23208273202521,4.77652150099002,0.518876285167698,0.932514306260516,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,28.9,84.7,75.3,14.4,18.2,17.2,28.1,25.7,28.9,1.6,24.8
"4718041","4718","47",16.6331596327533,FALSE,2.66666666666667,2,22.3333333333333,21.6666666666667,98,94,4.83072630564372,4.77432060241699,5,5,1.33333333333333,1,1.04114006717015,1.05864563608148,21.3359488306994,20.8730368031979,105.229771427489,105.730963537748,3.88344782842652,3.91668305525251,5.59296196310822,5.65513457267031,1.06624153105623,1.07499665946628,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,39.8,28.9,63.4,62.1,32.1,28,34.4,29.4,31.4,28.9,68.2,24.8
"4718042","4718","47",7.58106564639973,FALSE,3,2,22,22,97.25,94.5,4.7673681974411,4.72987878322601,5,4.75,1.25,1,1.04114006717015,1.05864563608148,21.3359488306994,20.8730368031979,105.229771427489,105.730963537748,3.88344782842652,3.91668305525251,5.59296196310822,5.65513457267031,1.06624153105623,1.07499665946628,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,42.5,28.9,61.8,63.5,31.5,28.3,31.5,26.9,31.4,22.8,66.5,24.8
"4713024","4713","47",850.221099026776,FALSE,1.16666666666667,1.58333333333333,31.1666666666667,29.2916666666667,70.1666666666667,68.4166666666667,4.48242388168971,4.59979683160782,3.91666666666667,3.41666666666667,1,1,1.45891253732069,1.66937906816441,29.6751097731073,27.6609429761582,72.4661392076969,74.2433733513081,4.56017617290851,4.7023222367902,4.11110071861812,4.00561165640005,0.642920846441783,0.998272338780361,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,16.8,18.8,98.2,97.4,1.9,1.4,16.7,20.9,7.9,6.1,35.5,24.8
"4713028","4713","47",848.361799902679,FALSE,1.33333333333333,1.625,31.7083333333333,28.5416666666667,71.2916666666667,69.4583333333333,4.46168790260951,4.64665641387304,4.08333333333333,3,1,1,1.45891253732069,1.66937906816441,29.6751097731073,27.6609429761582,72.4661392076969,74.2433733513081,4.56017617290851,4.7023222367902,4.11110071861812,4.00561165640005,0.642920846441783,0.998272338780361,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,17.9,19,98.4,96,2.5,1.8,15.9,23.1,21.9,2.6,35.5,24.8
"4713029","4713","47",2.74834101396485,FALSE,1.5,2,32,28,70.5,68,4.45542120933533,4.60923194885254,4,3,1,1,1.45891253732069,1.66937906816441,29.6751097731073,27.6609429761582,72.4661392076969,74.2433733513081,4.56017617290851,4.7023222367902,4.11110071861812,4.00561165640005,0.642920846441783,0.998272338780361,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,18.8,28.9,98.6,94.8,2,1.2,15.7,21.4,14.9,2.6,35.5,24.8
"4713031","4713","47",0.632269826245761,FALSE,1,2,31,30,72,70,4.45150089263916,4.6750226020813,4,3,1,1,1.45891253732069,1.66937906816441,29.6751097731073,27.6609429761582,72.4661392076969,74.2433733513081,4.56017617290851,4.7023222367902,4.11110071861812,4.00561165640005,0.642920846441783,0.998272338780361,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,12.3,28.9,97.7,98.1,2.8,1.9,15.6,24.3,14.9,2.6,35.5,24.8
"6103097","6103","61",33651.1427347665,FALSE,0,0,29.5829244357213,26.2335623159961,79.5279685966634,81.0824337585868,2.70680955511548,2.81304515472689,3.70264965652601,4.26202158979392,0.361138370951914,0.954857703631011,0,0,29.5840488651646,26.2491361607814,79.527470043999,81.0699532536362,2.70744300610628,2.81398401077152,3.7055970046576,4.25732358366443,0.358130855527108,0.953939988593574,0.00755220622297088,0.0326821738863506,36.1863529413605,33.6430792404762,71.5403401378485,74.7628434881597,2.61855697638572,2.69646207459677,3.64431433987553,4.32648252538314,0.484047445197388,0.709014055754464,3.3,2.2,95,89.6,10.8,11.9,0.3,0.3,6.3,18.9,4.3,7.4
"6104005","6104","61",111.932794885174,FALSE,0,0,26.6666666666667,24,85,84.8333333333333,3.03568919499715,3.26479959487915,3.83333333333333,4.33333333333333,1,1,0.0460112625861307,0.235771994034345,21.7213090602733,21.2061866169613,99.4252956693195,102.594595636396,3.21098300507258,3.4426218924465,4.31933326411224,5.88712352833944,0.486825924883327,1.074410495843,0.00755220622297088,0.0326821738863506,36.1863529413605,33.6430792404762,71.5403401378485,74.7628434881597,2.61855697638572,2.69646207459677,3.64431433987553,4.32648252538314,0.484047445197388,0.709014055754464,3.3,2.2,85.6,75.3,17,16.4,0.9,1.3,7.1,19.3,35.5,24.8
"6104006","6104","61",128.469989235585,FALSE,0,0.888888888888889,20.3333333333333,20.6666666666667,100.888888888889,109.444444444444,3.21909560097588,3.45024053255717,4,5.55555555555556,0.888888888888889,1,0.0460112625861307,0.235771994034345,21.7213090602733,21.2061866169613,99.4252956693195,102.594595636396,3.21098300507258,3.4426218924465,4.31933326411224,5.88712352833944,0.486825924883327,1.074410495843,0.00755220622297088,0.0326821738863506,36.1863529413605,33.6430792404762,71.5403401378485,74.7628434881597,2.61855697638572,2.69646207459677,3.64431433987553,4.32648252538314,0.484047445197388,0.709014055754464,3.3,6,56.4,58.5,33.6,35.9,1.5,2.1,14.9,34.6,8.3,24.8
"4714056","4714","47",850.946369109986,FALSE,2,2.03846153846154,24.3076923076923,25.3076923076923,88.0384615384615,84.5769230769231,4.78313594598037,5.00437754851121,4.34615384615385,5,1,1,2.03859402191249,1.8787075984925,23.5201215590635,23.9055063841306,91.8788260088158,89.7841601354942,4.80351497215435,4.84587625852177,4.93940578618611,4.75197419381476,1.02100112718113,0.95344398041078,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,36.9,75.1,85.2,22.8,16.1,32.1,38.4,24.4,28.9,35.5,24.8
"4714058","4714","47",0.649234676940908,FALSE,2,2,24,25,88,85,4.7926664352417,4.90741348266602,4,5,1,1,2.03859402191249,1.8787075984925,23.5201215590635,23.9055063841306,91.8788260088158,89.7841601354942,4.80351497215435,4.84587625852177,4.93940578618611,4.75197419381476,1.02100112718113,0.95344398041078,1.40017369892951,1.38054193650059,24.1057204274132,23.5382879424002,92.700497045228,92.7209126289372,4.30804952966455,4.30899256707638,4.79131732404358,4.76836656361725,0.976542775809371,0.949090164497736,29.6,28.9,72.8,82.7,22.3,16.8,32.5,36.3,14.9,28.9,35.5,24.8
