"ref_date","dguid","index","value"
2024,4802,"Housing",0.190965160161303
2024,4803,"Housing",0.157580819295559
2024,4804,"Housing",0.13839331797235
2024,4805,"Housing",0.186436891814539
2024,4806,"Housing",0.206597813705525
2024,4807,"Housing",0.170210942492013
2024,4808,"Housing",0.199277778449997
2024,4809,"Housing",0.169824708926261
2024,4810,"Housing",0.184971680310809
2024,4811,"Housing",0.20715974002928
2024,4812,"Housing",0.17093643006263
2024,4813,"Housing",0.174515600470958
2024,4814,"Housing",0.171180476190476
2024,4815,"Housing",0.199181262660365
2024,4816,"Housing",0.176802246112498
2024,4817,"Housing",0.160305689404935
2024,4818,"Housing",0.17738021978022
2024,4819,"Housing",0.201119924278277
2024,5901,"Housing",0.137067940047523
2024,5903,"Housing",0.149283035553149
2024,5905,"Housing",0.139434946871311
2024,5907,"Housing",0.156485792759051
2024,5909,"Housing",0.188037650799181
2024,5915,"Housing",0.199551419335965
2024,5917,"Housing",0.183418897595098
2024,5919,"Housing",0.162680902072328
2024,5921,"Housing",0.169365309793471
2024,5923,"Housing",0.158745214879018
2024,5924,"Housing",0.161326567785584
2024,5926,"Housing",0.161692255733585
2024,5927,"Housing",0.141072707423581
2024,5929,"Housing",0.165634738955823
2024,5931,"Housing",0.209946899328859
2024,5933,"Housing",0.16745224225202
2024,5935,"Housing",0.190614979327891
2024,5937,"Housing",0.166639529168284
2024,5939,"Housing",0.14522770933389
2024,5941,"Housing",0.120069981024668
2024,5943,"Housing",0.13861568627451
2024,5945,"Housing",0.0444095588235294
2024,5947,"Housing",0.143367156862745
2024,5949,"Housing",0.13206289403722
2024,5951,"Housing",0.123056950168602
2024,5953,"Housing",0.151473901875161
2024,5955,"Housing",0.155469168230144
2024,5959,"Housing",0.1419
2024,1001,"Housing and transportation",0.29573478786706
2024,1002,"Housing and transportation",0.279204209541628
2024,1003,"Housing and transportation",0.16700303030303
2024,1004,"Housing and transportation",0.338396692470092
2024,1005,"Housing and transportation",0.296113049498096
2024,1006,"Housing and transportation",0.292649440559441
2024,1007,"Housing and transportation",0.345332035794183
2024,1008,"Housing and transportation",0.247284884410196
2024,1009,"Housing and transportation",0.228596153846154
2024,1010,"Housing and transportation",0.187913609072715
2024,1011,"Housing and transportation",0.183412643678161
2024,1101,"Housing and transportation",0.344513253012048
2024,1102,"Housing and transportation",0.26876416140459
2024,1103,"Housing and transportation",0.263053779385172
2024,1201,"Housing and transportation",0.267141185897436
2024,1202,"Housing and transportation",0.247028847016599
2024,1203,"Housing and transportation",0.311335027898326
2024,1204,"Housing and transportation",0.31
2024,1205,"Housing and transportation",0.187933805774278
2024,1206,"Housing and transportation",0.257237575351641
2024,1207,"Housing and transportation",0.301768175961715
2024,1208,"Housing and transportation",0.348192948038176
2024,1209,"Housing and transportation",0.3065
2024,1210,"Housing and transportation",0.371612409240924
2024,1211,"Housing and transportation",0.310415169731259
2024,1212,"Housing and transportation",0.306523493360572
2024,1213,"Housing and transportation",0.28303460949464
2024,1214,"Housing and transportation",0.325992128279883
2024,1215,"Housing and transportation",0.262676383265857
2024,1216,"Housing and transportation",0.284095454545455
2024,1217,"Housing and transportation",0.344599178082192
2024,1218,"Housing and transportation",0.259701951219512
2024,1301,"Housing and transportation",0.275213094881772
2024,1302,"Housing and transportation",0.342983351588171
2024,1303,"Housing and transportation",0.327389429175476
2024,1304,"Housing and transportation",0.255772466960352
2024,1305,"Housing and transportation",0.218096858188078
2024,1306,"Housing and transportation",0.247633520336606
2024,1307,"Housing and transportation",0.265190439447384
2024,1308,"Housing and transportation",0.225553186504217
2024,1309,"Housing and transportation",0.23587471636953
2024,1310,"Housing and transportation",0.254516501854141
2024,1311,"Housing and transportation",0.197730910099889
2024,1312,"Housing and transportation",0.47990183908046
2024,1313,"Housing and transportation",0.256360281690141
2024,1314,"Housing and transportation",0.219802384358608
2024,1315,"Housing and transportation",0.226482114861622
2024,2401,"Housing and transportation",0.2479
2024,2402,"Housing and transportation",0.247230607336139
2024,2403,"Housing and transportation",0.236246511627907
2024,2404,"Housing and transportation",0.287360252365931
2024,2405,"Housing and transportation",0.255357995409334
2024,2406,"Housing and transportation",0.260404522613065
2024,2407,"Housing and transportation",0.271515774647887
2024,2408,"Housing and transportation",0.277146366559485
2024,2409,"Housing and transportation",0.275387891268534
2024,2410,"Housing and transportation",0.266668090404137
2024,2411,"Housing and transportation",0.309153097345133
2024,2412,"Housing and transportation",0.264986879699248
2024,2413,"Housing and transportation",0.262441680395387
2024,2414,"Housing and transportation",0.254766332116788
2024,2415,"Housing and transportation",0.264297933227345
2024,2416,"Housing and transportation",0.247598639455782
2024,2417,"Housing and transportation",0.244004766031196
2024,2418,"Housing and transportation",0.274694107035478
2024,2419,"Housing and transportation",0.237502749140893
2024,2420,"Housing and transportation",0.220031472081218
2024,2421,"Housing and transportation",0.240340552995392
2024,2422,"Housing and transportation",0.231307613225896
2024,2423,"Housing and transportation",0.266954987774195
2024,2425,"Housing and transportation",0.2556
2024,2426,"Housing and transportation",0.204635580774366
2024,2427,"Housing and transportation",0.243997209302326
2024,2428,"Housing and transportation",0.237533436532508
2024,2429,"Housing and transportation",0.284922511312217
2024,2430,"Housing and transportation",0.274967652027027
2024,2431,"Housing and transportation",0.273380560578662
2024,2432,"Housing and transportation",0.267081102362205
2024,2433,"Housing and transportation",0.2559
2024,2434,"Housing and transportation",0.255474013761468
2024,2435,"Housing and transportation",0.286015508885299
2024,2436,"Housing and transportation",0.2983
2024,2437,"Housing and transportation",0.26079499697804
2024,2438,"Housing and transportation",0.240963823305407
2024,2439,"Housing and transportation",0.268389165157253
2024,2440,"Housing and transportation",0.299489213893967
2024,2441,"Housing and transportation",0.274432025761124
2024,2442,"Housing and transportation",0.256998845043311
2024,2443,"Housing and transportation",0.2328
2024,2444,"Housing and transportation",0.269224759615385
2024,2445,"Housing and transportation",0.2605931189566
2024,2446,"Housing and transportation",0.266191951038576
2024,2447,"Housing and transportation",0.280013742301654
2024,2448,"Housing and transportation",0.277991750841751
2024,2449,"Housing and transportation",0.270640236813778
2024,2450,"Housing and transportation",0.26526381371932
2024,2451,"Housing and transportation",0.267426471555409
2024,2452,"Housing and transportation",0.215568360830229
2024,2453,"Housing and transportation",0.161080057271426
2024,2454,"Housing and transportation",0.275467878787879
2024,2455,"Housing and transportation",0.266749365079365
2024,2456,"Housing and transportation",0.248102628019324
2024,2457,"Housing and transportation",0.222315431858062
2024,2458,"Housing and transportation",0.284190451778276
2024,2459,"Housing and transportation",0.233483278014857
2024,2460,"Housing and transportation",0.287936192691674
2024,2461,"Housing and transportation",0.291825524312568
2024,2462,"Housing and transportation",0.283785312437211
2024,2463,"Housing and transportation",0.277800293070965
2024,2464,"Housing and transportation",0.261931621310847
2024,2465,"Housing and transportation",0.2733
2024,2466,"Housing and transportation",0.269223976755937
2024,2467,"Housing and transportation",0.285514418444597
2024,2468,"Housing and transportation",0.258347874720358
2024,2469,"Housing and transportation",0.278004399782727
2024,2470,"Housing and transportation",0.289012996158771
2024,2471,"Housing and transportation",0.232277066082156
2024,2472,"Housing and transportation",0.246912747226242
2024,2473,"Housing and transportation",0.293552778628291
2024,2474,"Housing and transportation",0.2594
2024,2475,"Housing and transportation",0.367117441198014
2024,2476,"Housing and transportation",0.294298562091503
2024,2477,"Housing and transportation",0.281604870420018
2024,2478,"Housing and transportation",0.28852350877193
2024,2479,"Housing and transportation",0.285259540498442
2024,2480,"Housing and transportation",0.279184002770083
2024,2481,"Housing and transportation",0.2391
2024,2482,"Housing and transportation",0.225850639810427
2024,2483,"Housing and transportation",0.272668596237337
2024,2484,"Housing and transportation",0.259966511085181
2024,2485,"Housing and transportation",0.259542665036675
2024,2486,"Housing and transportation",0.2507
2024,2487,"Housing and transportation",0.262098617511521
2024,2488,"Housing and transportation",0.260180120080053
2024,2489,"Housing and transportation",0.25225206588498
2024,2490,"Housing and transportation",0.252177335375191
2024,2491,"Housing and transportation",0.259345956607495
2024,2492,"Housing and transportation",0.253370211515864
2024,2493,"Housing and transportation",0.315601342592593
2024,2494,"Housing and transportation",0.360354235018413
2024,2495,"Housing and transportation",0.258319480519481
2024,2496,"Housing and transportation",0.234689383561644
2024,2497,"Housing and transportation",0.214470613365883
2024,2498,"Housing and transportation",0.200244901960784
2024,2499,"Housing and transportation",0.165148375116063
2024,3501,"Housing and transportation",0.247689413697505
2024,3502,"Housing and transportation",0.261138302034429
2024,3506,"Housing and transportation",0.251
2024,3507,"Housing and transportation",0.269295822242796
2024,3509,"Housing and transportation",0.271864243183955
2024,3510,"Housing and transportation",0.296518144314974
2024,3511,"Housing and transportation",0.28017629960872
2024,3512,"Housing and transportation",0.289067586790855
2024,3513,"Housing and transportation",0.2524
2024,3514,"Housing and transportation",0.265472417950435
2024,3515,"Housing and transportation",0.289495649285952
2024,3516,"Housing and transportation",0.2768
2024,3518,"Housing and transportation",0.292154001111134
2024,3519,"Housing and transportation",0.306568315362675
2024,3520,"Housing and transportation",0.2974
2024,3521,"Housing and transportation",0.345796106489185
2024,3522,"Housing and transportation",0.282583887577773
2024,3523,"Housing and transportation",0.340134632977565
2024,3524,"Housing and transportation",0.278161390220518
2024,3525,"Housing and transportation",0.2845
2024,3526,"Housing and transportation",0.258458171702736
2024,3528,"Housing and transportation",0.256533826387389
2024,3529,"Housing and transportation",0.266041316725979
2024,3530,"Housing and transportation",0.295339273912555
2024,3531,"Housing and transportation",0.228823863289594
2024,3532,"Housing and transportation",0.278285213032581
2024,3534,"Housing and transportation",0.277718497652582
2024,3536,"Housing and transportation",0.2686
2024,3537,"Housing and transportation",0.335175070171732
2024,3538,"Housing and transportation",0.238392329390355
2024,3539,"Housing and transportation",0.356193119513511
2024,3540,"Housing and transportation",0.257923741859088
2024,3541,"Housing and transportation",0.246608216953556
2024,3542,"Housing and transportation",0.275796915258244
2024,3543,"Housing and transportation",0.287010570610593
2024,3544,"Housing and transportation",0.271020298245614
2024,3546,"Housing and transportation",0.253436284096758
2024,3547,"Housing and transportation",0.260649118416562
2024,3548,"Housing and transportation",0.296868991265145
2024,3549,"Housing and transportation",0.274597969898495
2024,3551,"Housing and transportation",0.247006291390728
2024,3552,"Housing and transportation",0.246815780911063
2024,3553,"Housing and transportation",0.2699
2024,3554,"Housing and transportation",0.269797003085059
2024,3556,"Housing and transportation",0.382978706452117
2024,3557,"Housing and transportation",0.273680366684128
2024,3558,"Housing and transportation",0.190929610347352
2024,3559,"Housing and transportation",0.239793031674208
2024,3560,"Housing and transportation",0.23312268173645
2024,4601,"Housing and transportation",0.492050826805918
2024,4602,"Housing and transportation",0.348866672522839
2024,4603,"Housing and transportation",0.348331632653061
2024,4604,"Housing and transportation",0.267303052064632
2024,4605,"Housing and transportation",0.271534972677596
2024,4606,"Housing and transportation",0.273598184818482
2024,4607,"Housing and transportation",0.310446468952734
2024,4608,"Housing and transportation",0.265240166204986
2024,4609,"Housing and transportation",0.257418928164196
2024,4610,"Housing and transportation",0.284501265822785
2024,4611,"Housing and transportation",0.302796241797574
2024,4612,"Housing and transportation",0.261140760578468
2024,4613,"Housing and transportation",0.326307873397855
2024,4614,"Housing and transportation",0.262856201822004
2024,4615,"Housing and transportation",0.281138820171265
2024,4616,"Housing and transportation",0.272947021943574
2024,4617,"Housing and transportation",0.311010174593618
2024,4618,"Housing and transportation",0.299574086378738
2024,4619,"Housing and transportation",0.238185407066052
2024,4620,"Housing and transportation",0.288448143053645
2024,4621,"Housing and transportation",0.234370385964912
2024,4622,"Housing and transportation",0.229496527400977
2024,4623,"Housing and transportation",0.210283243243243
2024,4701,"Housing and transportation",0.268175021026072
2024,4702,"Housing and transportation",0.305213244353183
2024,4703,"Housing and transportation",0.271141924398625
2024,4704,"Housing and transportation",0.291575
2024,4705,"Housing and transportation",0.316862957317073
2024,4706,"Housing and transportation",0.285600502187749
2024,4707,"Housing and transportation",0.302788351920694
2024,4708,"Housing and transportation",0.299337065409546
2024,4709,"Housing and transportation",0.330433299389002
2024,4710,"Housing and transportation",0.305972923076923
2024,4711,"Housing and transportation",0.330595052051439
2024,4712,"Housing and transportation",0.271149905660377
2024,4713,"Housing and transportation",0.281928504672897
2024,4714,"Housing and transportation",0.31633418134377
2024,4715,"Housing and transportation",0.349258716875872
2024,4716,"Housing and transportation",0.312704341833218
2024,4717,"Housing and transportation",0.323820759911894
2024,4718,"Housing and transportation",0.264867179980751
2024,4801,"Housing and transportation",0.32268968442989
2024,4802,"Housing and transportation",0.325047804915164
2024,4803,"Housing and transportation",0.306831852986217
2024,4804,"Housing and transportation",0.282116820276498
2024,4805,"Housing and transportation",0.319798683457355
2024,4806,"Housing and transportation",0.342246233381347
2024,4807,"Housing and transportation",0.303760942492013
2024,4808,"Housing and transportation",0.262369665436506
2024,4809,"Housing and transportation",0.309510349288486
2024,4810,"Housing and transportation",0.318521784376301
2024,4811,"Housing and transportation",0.336903211037665
2024,4812,"Housing and transportation",0.292780584551148
2024,4813,"Housing and transportation",0.219964344583987
2024,4814,"Housing and transportation",0.287479307359307
2024,4815,"Housing and transportation",0.317882343011479
2024,4816,"Housing and transportation",0.238634306008831
2024,4817,"Housing and transportation",0.285599709724238
2024,4818,"Housing and transportation",0.293997802197802
2024,4819,"Housing and transportation",0.311407998106957
2024,5901,"Housing and transportation",0.252995028331201
2024,5903,"Housing and transportation",0.297694730193106
2024,5905,"Housing and transportation",0.282860291223928
2024,5907,"Housing and transportation",0.300465305867665
2024,5909,"Housing and transportation",0.265227799311877
2024,5915,"Housing and transportation",0.306189058236177
2024,5917,"Housing and transportation",0.296628799175772
2024,5919,"Housing and transportation",0.332511282676419
