"year","geo","dguid","stir","chn","total","o","om","onm","r","rs","rns","other"
2021,"Saint-Aubert","2417055","Total","Total",625,505,190,315,115,0,105,0
2021,"Saint-Aubert","2417055","Total","Household examined for core housing need",625,505,190,315,115,0,105,0
2021,"Saint-Aubert","2417055","Total","In core need",50,20,0,15,25,0,25,0
2021,"Saint-Aubert","2417055","50% or more","Total",30,0,0,0,25,0,25,0
2021,"Saint-Aubert","2417055","50% or more","Household examined for core housing need",30,0,0,0,25,0,25,0
2021,"Saint-Aubert","2417055","50% or more","In core need",30,0,0,0,25,0,25,0
2021,"Sainte-Louise","2417060","Total","Total",310,265,115,150,45,0,40,0
2021,"Sainte-Louise","2417060","Total","Household examined for core housing need",295,255,105,150,45,0,40,0
2021,"Sainte-Louise","2417060","Total","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Louise","2417060","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Sainte-Louise","2417060","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sainte-Louise","2417060","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Roch-des-Aulnaies","2417065","Total","Total",395,320,165,160,75,0,75,0
2021,"Saint-Roch-des-Aulnaies","2417065","Total","Household examined for core housing need",395,315,160,160,75,0,75,0
2021,"Saint-Roch-des-Aulnaies","2417065","Total","In core need",20,15,0,0,0,0,0,0
2021,"Saint-Roch-des-Aulnaies","2417065","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Roch-des-Aulnaies","2417065","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Roch-des-Aulnaies","2417065","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Jean-Port-Joli","2417070","Total","Total",1515,1090,535,560,425,45,385,0
2021,"Saint-Jean-Port-Joli","2417070","Total","Household examined for core housing need",1510,1090,535,560,420,45,380,0
2021,"Saint-Jean-Port-Joli","2417070","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Jean-Port-Joli","2417070","50% or more","Total",25,20,20,0,0,0,0,0
2021,"Saint-Jean-Port-Joli","2417070","50% or more","Household examined for core housing need",20,20,20,0,0,0,0,0
2021,"Saint-Jean-Port-Joli","2417070","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"L'Islet","2417078","Total","Total",1700,1300,625,675,400,60,345,0
2021,"L'Islet","2417078","Total","Household examined for core housing need",1680,1295,620,675,390,60,330,0
2021,"L'Islet","2417078","Total","In core need",0,0,0,0,0,0,0,0
2021,"L'Islet","2417078","50% or more","Total",35,15,15,0,15,0,0,0
2021,"L'Islet","2417078","50% or more","Household examined for core housing need",20,15,15,0,0,0,0,0
2021,"L'Islet","2417078","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Montmagny","2418","Total","Total",10640,7290,3650,3645,3350,405,2945,0
2021,"Montmagny","2418","Total","Household examined for core housing need",10545,7240,3615,3620,3310,400,2910,0
2021,"Montmagny","2418","Total","In core need",450,185,95,90,260,40,225,0
2021,"Montmagny","2418","50% or more","Total",330,135,105,25,195,25,165,0
2021,"Montmagny","2418","50% or more","Household examined for core housing need",240,80,80,0,160,25,135,0
2021,"Montmagny","2418","50% or more","In core need",120,40,40,0,80,0,70,0
2021,"Saint-Just-de-Bretenières","2418005","Total","Total",340,290,120,165,50,0,40,0
2021,"Saint-Just-de-Bretenières","2418005","Total","Household examined for core housing need",340,290,120,165,50,0,40,0
2021,"Saint-Just-de-Bretenières","2418005","Total","In core need",50,40,25,20,0,0,0,0
2021,"Saint-Just-de-Bretenières","2418005","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Just-de-Bretenières","2418005","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Just-de-Bretenières","2418005","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Lac-Frontière","2418010","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lac-Frontière","2418010","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lac-Frontière","2418010","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lac-Frontière","2418010","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lac-Frontière","2418010","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Lac-Frontière","2418010","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Fabien-de-Panet","2418015","Total","Total",455,335,190,145,120,35,85,0
2021,"Saint-Fabien-de-Panet","2418015","Total","Household examined for core housing need",450,330,190,145,120,35,85,0
2021,"Saint-Fabien-de-Panet","2418015","Total","In core need",35,15,0,0,20,0,0,0
2021,"Saint-Fabien-de-Panet","2418015","50% or more","Total",15,15,15,0,0,0,0,0
2021,"Saint-Fabien-de-Panet","2418015","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Fabien-de-Panet","2418015","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Lucie-de-Beauregard","2418020","Total","Total",160,140,65,75,25,0,25,0
2021,"Sainte-Lucie-de-Beauregard","2418020","Total","Household examined for core housing need",160,140,65,75,25,0,25,0
2021,"Sainte-Lucie-de-Beauregard","2418020","Total","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Lucie-de-Beauregard","2418020","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Sainte-Lucie-de-Beauregard","2418020","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sainte-Lucie-de-Beauregard","2418020","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Apolline-de-Patton","2418025","Total","Total",215,175,55,120,40,0,40,0
2021,"Sainte-Apolline-de-Patton","2418025","Total","Household examined for core housing need",205,170,55,120,40,0,40,0
2021,"Sainte-Apolline-de-Patton","2418025","Total","In core need",25,25,0,25,0,0,0,0
2021,"Sainte-Apolline-de-Patton","2418025","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Sainte-Apolline-de-Patton","2418025","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sainte-Apolline-de-Patton","2418025","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Paul-de-Montminy","2418030","Total","Total",400,325,140,185,75,0,75,0
2021,"Saint-Paul-de-Montminy","2418030","Total","Household examined for core housing need",395,325,140,185,70,0,70,0
2021,"Saint-Paul-de-Montminy","2418030","Total","In core need",30,0,0,0,25,0,25,0
2021,"Saint-Paul-de-Montminy","2418030","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Paul-de-Montminy","2418030","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Paul-de-Montminy","2418030","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","Total","Total",180,175,55,115,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","Total","Household examined for core housing need",180,175,55,115,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","Total","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Sainte-Euphémie-sur-Rivière-du-Sud","2418035","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Notre-Dame-du-Rosaire","2418040","Total","Total",195,175,85,90,20,0,20,0
2021,"Notre-Dame-du-Rosaire","2418040","Total","Household examined for core housing need",195,175,85,90,20,0,20,0
2021,"Notre-Dame-du-Rosaire","2418040","Total","In core need",30,20,0,0,0,0,0,0
2021,"Notre-Dame-du-Rosaire","2418040","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Notre-Dame-du-Rosaire","2418040","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Notre-Dame-du-Rosaire","2418040","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Cap-Saint-Ignace","2418045","Total","Total",1335,1035,535,505,295,15,285,0
2021,"Cap-Saint-Ignace","2418045","Total","Household examined for core housing need",1335,1035,535,505,295,15,285,0
2021,"Cap-Saint-Ignace","2418045","Total","In core need",25,0,0,0,0,0,0,0
2021,"Cap-Saint-Ignace","2418045","50% or more","Total",35,25,15,0,0,0,0,0
2021,"Cap-Saint-Ignace","2418045","50% or more","Household examined for core housing need",35,25,15,0,0,0,0,0
2021,"Cap-Saint-Ignace","2418045","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Montmagny","2418050","Total","Total",5430,3085,1590,1495,2345,295,2050,0
2021,"Montmagny","2418050","Total","Household examined for core housing need",5385,3055,1570,1490,2325,295,2030,0
2021,"Montmagny","2418050","Total","In core need",195,25,20,0,170,25,145,0
2021,"Montmagny","2418050","50% or more","Total",220,55,50,0,160,25,135,0
2021,"Montmagny","2418050","50% or more","Household examined for core housing need",175,30,30,0,140,25,120,0
2021,"Montmagny","2418050","50% or more","In core need",85,15,15,0,70,0,60,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","Total","Total",355,305,140,160,50,0,50,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","Total","Household examined for core housing need",355,305,140,160,50,0,50,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Pierre-de-la-Rivière-du-Sud","2418055","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","Total","Total",620,445,220,225,175,35,140,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","Total","Household examined for core housing need",600,440,220,220,165,35,135,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","50% or more","Total",20,0,0,0,0,0,0,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-François-de-la-Rivière-du-Sud","2418060","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Berthier-sur-Mer","2418065","Total","Total",785,670,390,280,110,0,105,0
2021,"Berthier-sur-Mer","2418065","Total","Household examined for core housing need",785,670,390,280,110,0,105,0
2021,"Berthier-sur-Mer","2418065","Total","In core need",15,0,0,0,0,0,0,0
2021,"Berthier-sur-Mer","2418065","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Berthier-sur-Mer","2418065","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Berthier-sur-Mer","2418065","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","Total","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","Total","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","Total","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","50% or more","Total",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","50% or more","Household examined for core housing need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saint-Antoine-de-l'Isle-aux-Grues","2418070","50% or more","In core need",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Bellechasse","2419","Total","Total",15625,12225,6920,5305,3405,370,3025,0
2021,"Bellechasse","2419","Total","Household examined for core housing need",15515,12155,6870,5280,3360,360,2995,0
2021,"Bellechasse","2419","Total","In core need",520,220,110,105,300,45,260,0
2021,"Bellechasse","2419","50% or more","Total",310,205,155,50,110,0,100,0
2021,"Bellechasse","2419","50% or more","Household examined for core housing need",240,160,125,35,75,0,75,0
2021,"Bellechasse","2419","50% or more","In core need",145,75,45,30,75,0,75,0
2021,"Saint-Philémon","2419005","Total","Total",345,265,110,150,85,0,70,0
2021,"Saint-Philémon","2419005","Total","Household examined for core housing need",330,250,100,145,85,0,70,0
2021,"Saint-Philémon","2419005","Total","In core need",35,15,0,0,0,0,0,0
2021,"Saint-Philémon","2419005","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Philémon","2419005","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Philémon","2419005","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","Total","Total",385,335,180,160,45,0,40,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","Total","Household examined for core housing need",380,335,180,160,45,0,40,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","Total","In core need",20,20,0,0,0,0,0,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","50% or more","Total",20,20,0,0,0,0,0,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Notre-Dame-Auxiliatrice-de-Buckland","2419010","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","Total","Total",135,135,65,65,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","Total","Household examined for core housing need",135,135,65,65,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Nazaire-de-Dorchester","2419015","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Léon-de-Standon","2419020","Total","Total",505,415,180,240,90,35,60,0
2021,"Saint-Léon-de-Standon","2419020","Total","Household examined for core housing need",500,415,180,240,85,30,60,0
2021,"Saint-Léon-de-Standon","2419020","Total","In core need",65,20,0,0,40,15,20,0
2021,"Saint-Léon-de-Standon","2419020","50% or more","Total",20,0,0,0,0,0,0,0
2021,"Saint-Léon-de-Standon","2419020","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Léon-de-Standon","2419020","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Malachie","2419025","Total","Total",700,610,390,220,90,0,85,0
2021,"Saint-Malachie","2419025","Total","Household examined for core housing need",700,610,390,220,90,0,85,0
2021,"Saint-Malachie","2419025","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Malachie","2419025","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Malachie","2419025","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Malachie","2419025","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Damien-de-Buckland","2419030","Total","Total",820,590,295,295,225,40,190,0
2021,"Saint-Damien-de-Buckland","2419030","Total","Household examined for core housing need",810,590,295,295,220,40,180,0
2021,"Saint-Damien-de-Buckland","2419030","Total","In core need",55,15,0,0,35,0,35,0
2021,"Saint-Damien-de-Buckland","2419030","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Damien-de-Buckland","2419030","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Damien-de-Buckland","2419030","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Armagh","2419037","Total","Total",660,520,255,270,140,0,125,0
2021,"Armagh","2419037","Total","Household examined for core housing need",660,520,255,270,135,0,120,0
2021,"Armagh","2419037","Total","In core need",55,25,0,20,30,0,30,0
2021,"Armagh","2419037","50% or more","Total",20,0,0,0,0,0,0,0
2021,"Armagh","2419037","50% or more","Household examined for core housing need",15,0,0,0,0,0,0,0
2021,"Armagh","2419037","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Nérée-de-Bellechasse","2419045","Total","Total",330,290,140,155,35,0,30,0
2021,"Saint-Nérée-de-Bellechasse","2419045","Total","Household examined for core housing need",320,290,130,155,35,0,30,0
2021,"Saint-Nérée-de-Bellechasse","2419045","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Nérée-de-Bellechasse","2419045","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Nérée-de-Bellechasse","2419045","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Nérée-de-Bellechasse","2419045","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Lazare-de-Bellechasse","2419050","Total","Total",495,370,225,140,130,0,120,0
2021,"Saint-Lazare-de-Bellechasse","2419050","Total","Household examined for core housing need",490,365,220,140,130,0,120,0
2021,"Saint-Lazare-de-Bellechasse","2419050","Total","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Lazare-de-Bellechasse","2419050","50% or more","Total",0,0,0,0,0,0,0,0
2021,"Saint-Lazare-de-Bellechasse","2419050","50% or more","Household examined for core housing need",0,0,0,0,0,0,0,0
2021,"Saint-Lazare-de-Bellechasse","2419050","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Sainte-Claire","2419055","Total","Total",1545,1095,570,525,455,25,430,0
2021,"Sainte-Claire","2419055","Total","Household examined for core housing need",1545,1085,565,525,455,25,430,0
2021,"Sainte-Claire","2419055","Total","In core need",30,0,0,0,20,0,20,0
2021,"Sainte-Claire","2419055","50% or more","Total",30,25,20,0,0,0,0,0
2021,"Sainte-Claire","2419055","50% or more","Household examined for core housing need",30,25,20,0,0,0,0,0
2021,"Sainte-Claire","2419055","50% or more","In core need",20,0,0,0,0,0,0,0
2021,"Saint-Anselme","2419062","Total","Total",1640,1190,710,480,445,20,425,0
2021,"Saint-Anselme","2419062","Total","Household examined for core housing need",1635,1190,710,480,440,20,415,0
2021,"Saint-Anselme","2419062","Total","In core need",20,0,0,0,20,0,20,0
2021,"Saint-Anselme","2419062","50% or more","Total",30,15,0,0,20,0,20,0
2021,"Saint-Anselme","2419062","50% or more","Household examined for core housing need",25,15,0,0,0,0,0,0
2021,"Saint-Anselme","2419062","50% or more","In core need",0,0,0,0,0,0,0,0
2021,"Saint-Henri","2419068","Total","Total",2315,1705,1095,615,610,60,550,0
2021,"Saint-Henri","2419068","Total","Household examined for core housing need",2300,1700,1090,610,605,60,540,0
2021,"Saint-Henri","2419068","Total","In core need",70,25,15,0,45,0,40,0
2021,"Saint-Henri","2419068","50% or more","Total",60,30,25,0,25,0,25,0
2021,"Saint-Henri","2419068","50% or more","Household examined for core housing need",50,30,25,0,20,0,20,0
2021,"Saint-Henri","2419068","50% or more","In core need",35,0,0,0,20,0,20,0
