"CSDUID","CDUID","PRUID","fwi","dc","fwi_cd_mean","fwi_pr_mean","dc_cd_mean","dc_pr_mean","fwi_ratio_cd","fwi_ratio_pr","fwi_ratio_national","fwi_diff_cd","fwi_diff_pr","fwi_diff_national","fwi_pctile_national","dc_ratio_cd","dc_ratio_pr","dc_ratio_national","dc_diff_cd","dc_diff_pr","dc_diff_national","dc_pctile_national"
"5909878","5909","59",12.7757525444031,375.733337402344,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.912,2.5,2.075,6.09,7.66,6.62,73.8,1.123,1.006,1.174,41.28,2.31,55.68,60.8
"5909879","5909","59",11.8486735026042,364.174550374349,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.773,2.318,1.924,5.17,6.74,5.69,68.5,1.089,0.975,1.138,29.72,-9.25,44.12,58.4
"5909880","5909","59",12.5617737770081,373.593002319336,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,1.88,2.458,2.04,5.88,7.45,6.4,72.5,1.117,1,1.167,39.14,0.17,53.54,60.4
"5905005","5905","59",20.0195159912109,547.967803955078,11.8765811618488,5.11095852996246,581.86592048335,373.422392589986,1.686,3.917,3.251,8.14,14.91,13.86,96.3,0.942,1.467,1.712,-33.9,174.55,227.91,94.4
"5905009","5905","59",23.0118808746338,572.24609375,11.8765811618488,5.11095852996246,581.86592048335,373.422392589986,1.938,4.502,3.737,11.14,17.9,16.85,98.5,0.983,1.532,1.788,-9.62,198.82,252.19,96.1
"5939804","5939","59",14.8074190351698,618.334201388889,4.10447135235195,5.11095852996246,361.746283375784,373.422392589986,3.608,2.897,2.405,10.7,9.7,8.65,83.7,1.709,1.656,1.932,256.59,244.91,298.28,98.3
"5939805","5939","59",15.1356376920428,617.104753766741,4.10447135235195,5.11095852996246,361.746283375784,373.422392589986,3.688,2.961,2.458,11.03,10.02,8.98,84.7,1.706,1.653,1.928,255.36,243.68,297.05,98.2
"4715036","4715","47",14.8827569540157,467.675967904024,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.094,1.229,2.417,1.28,2.77,8.73,83.9,1.091,1.115,1.461,39.1,48.19,147.62,82.5
"4715038","4715","47",15.4573111534119,482.137771606445,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.136,1.276,2.51,1.85,3.35,9.3,85.8,1.125,1.149,1.506,53.56,62.66,162.08,85.2
"4715039","4715","47",13.7560734828313,453.73745320638,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.011,1.136,2.234,0.15,1.65,7.6,79.3,1.059,1.082,1.418,25.16,34.26,133.68,79.2
"4715041","4715","47",13.9416127204895,465.395553588867,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.025,1.151,2.264,0.34,1.83,7.78,80,1.086,1.109,1.454,36.82,45.91,145.34,81.9
"4715042","4715","47",14.1760206222534,449.283325195312,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.042,1.171,2.302,0.57,2.07,8.02,81,1.048,1.071,1.404,20.71,29.8,129.23,78.3
"4711032","4711","47",16.0330104827881,507.397766113281,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.003,1.324,2.604,0.05,3.92,9.88,87.8,1.057,1.21,1.585,27.36,87.92,187.34,89.5
"4711034","4711","47",15.38757483409,491.013264113206,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,0.963,1.271,2.499,-0.6,3.28,9.23,85.5,1.023,1.171,1.534,10.97,71.53,170.96,86.5
"4711036","4711","47",16.1248378753662,509.83610534668,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.009,1.332,2.619,0.14,4.02,9.97,88.1,1.062,1.215,1.593,29.8,90.35,189.78,89.9
"4711038","4711","47",15.7741937637329,484.400009155273,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,0.987,1.303,2.562,-0.21,3.66,9.62,86.9,1.009,1.155,1.513,4.36,64.92,164.35,85.6
"4717002","4717","47",16.5851612091064,445.637496948242,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.19,1.37,2.693,2.65,4.48,10.43,89.5,1.052,1.062,1.392,22.04,26.16,125.58,77.2
"4717004","4717","47",17.0452418327332,443.221946716309,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.223,1.408,2.768,3.11,4.94,10.89,90.7,1.046,1.057,1.385,19.63,23.74,123.17,76.6
"4717005","4717","47",16.1986560821533,451.092224121094,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.162,1.338,2.631,2.26,4.09,10.04,88.3,1.065,1.075,1.409,27.5,31.61,131.04,78.7
"4717006","4717","47",16.9518551826477,443.619995117188,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.216,1.4,2.753,3.02,4.84,10.79,90.4,1.047,1.058,1.386,20.03,24.14,123.57,76.7
"4809810","4809","48",4.92561823129654,309.243190765381,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,0.871,0.415,0.8,-0.73,-6.95,-1.23,19.3,1.034,0.706,0.966,10.03,-128.65,-10.81,52
"4810001","4810","48",14.3764063691154,407.129234197103,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,0.997,1.21,2.335,-0.04,2.5,8.22,82,0.977,0.93,1.272,-9.64,-30.77,87.08,67.9
"4810002","4810","48",13.6901068687439,387.29833984375,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,0.95,1.152,2.223,-0.73,1.81,7.53,79.1,0.929,0.884,1.21,-29.47,-50.6,67.24,63.6
"4810003","4810","48",14.6381711959839,423.2177734375,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,1.015,1.232,2.377,0.22,2.76,8.48,83.1,1.015,0.966,1.322,6.45,-14.68,103.16,71.6
"4717011","4717","47",15.7752685546875,461.542236328125,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.132,1.303,2.562,1.84,3.67,9.62,87,1.09,1.1,1.442,37.95,42.06,141.49,80.8
"4717013","4717","47",16.4073949794179,463.68486793754,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.177,1.355,2.665,2.47,4.3,10.25,89.1,1.095,1.105,1.449,40.09,44.2,143.63,81.3
"4717014","4717","47",16.2901077270508,464.29443359375,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.169,1.345,2.646,2.35,4.18,10.13,88.6,1.096,1.107,1.451,40.7,44.81,144.24,81.6
"4717017","4717","47",15.7243780717782,449.346398319758,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.128,1.299,2.554,1.79,3.61,9.57,86.7,1.061,1.071,1.404,25.75,29.87,129.29,78.3
"4717018","4717","47",15.7454484303792,458.712229410807,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.13,1.3,2.557,1.81,3.64,9.59,86.8,1.083,1.094,1.433,35.12,39.23,138.66,80.2
"4717019","4717","47",15.3772578239441,444.337219238281,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.103,1.27,2.497,1.44,3.27,9.22,85.4,1.049,1.059,1.388,20.74,24.86,124.28,76.8
"4717022","4717","47",16.0227152350899,424.745610803991,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.15,1.323,2.602,2.09,3.91,9.87,87.7,1.003,1.013,1.327,1.15,5.26,104.69,72
"4717024","4717","47",16.0518995920817,431.917409261068,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.152,1.326,2.607,2.12,3.94,9.89,87.9,1.02,1.03,1.35,8.32,12.44,111.86,74.2
"4717026","4717","47",16.3907527923584,411.250564575195,13.9357859576061,12.1094790555085,423.594551331452,419.481280417247,1.176,1.354,2.662,2.45,4.28,10.23,89,0.971,0.98,1.285,-12.34,-8.23,91.2,68.7
"5931026","5931","59",19.1418473503806,576.546059348366,4.89173995819176,5.11095852996246,359.346552870118,373.422392589986,3.913,3.745,3.109,14.25,14.03,12.98,95.1,1.604,1.544,1.801,217.2,203.12,256.49,96.3
"5939806","5939","59",14.7351479530334,610.662643432617,4.10447135235195,5.11095852996246,361.746283375784,373.422392589986,3.59,2.883,2.393,10.63,9.62,8.58,83.5,1.688,1.635,1.908,248.92,237.24,290.61,98
"6101014","6101","61",NA,NA,6.01142618605653,6.56406767245971,448.52343238934,446.937523680579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6101015","6101","61",7.23688843846321,439.409275054932,6.01142618605653,6.56406767245971,448.52343238934,446.937523680579,1.204,1.103,1.175,1.23,0.67,1.08,47.3,0.98,0.983,1.373,-9.11,-7.53,119.36,75.6
"6101017","6101","61",7.63744087219238,328.952044677734,6.01142618605653,6.56406767245971,448.52343238934,446.937523680579,1.27,1.164,1.24,1.63,1.07,1.48,50.4,0.733,0.736,1.028,-119.57,-117.99,8.9,53.9
"5917801","5917","59",12.0166664123535,559.085571289062,9.90388202156723,5.11095852996246,535.41615076502,373.422392589986,1.213,2.351,1.952,2.11,6.91,5.86,69.4,1.044,1.497,1.747,23.67,185.66,239.03,95.3
"5933831","5933","59",39.2065858840942,619.016403198242,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,4.075,7.671,6.367,29.59,34.1,33.05,99.9,1.228,1.658,1.934,114.79,245.59,298.96,98.3
"5933832","5933","59",40.9134407043457,624.603332519531,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,4.252,8.005,6.644,31.29,35.8,34.76,100,1.239,1.673,1.952,120.38,251.18,304.55,98.6
"4808813","4808","48",13.2064397599962,371.744194878472,12.0351536947155,11.8803433629959,338.483692661974,437.896443409442,1.097,1.112,2.145,1.17,1.33,7.05,76.6,1.098,0.849,1.162,33.26,-66.15,51.69,59.9
"4809003","4809","48",5.62459788619391,298.977178952311,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,0.995,0.473,0.913,-0.03,-6.26,-0.53,28.5,0.999,0.683,0.934,-0.23,-138.92,-21.08,51.2
"4809005","4809","48",8.28290367126465,315.103332519531,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,1.465,0.697,1.345,2.63,-3.6,2.13,54.3,1.053,0.72,0.985,15.89,-122.79,-4.95,52.6
"4809015","4809","48",8.26752678553263,286.314809163411,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,1.462,0.696,1.343,2.61,-3.61,2.11,54.2,0.957,0.654,0.895,-12.9,-151.58,-33.74,49.8
"4809806","4809","48",8.54461355507374,321.979859352112,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,1.511,0.719,1.388,2.89,-3.34,2.39,55.5,1.076,0.735,1.006,22.77,-115.92,1.93,53.3
"4809809","4809","48",8.14060090569889,320.828690472771,5.65436370117764,11.8803433629959,299.211569950596,437.896443409442,1.44,0.685,1.322,2.49,-3.74,1.98,53.6,1.072,0.733,1.002,21.62,-117.07,0.77,53.2
"4810006","4810","48",14.4029040336609,406.815002441406,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,0.999,1.212,2.339,-0.01,2.52,8.25,82.1,0.976,0.929,1.271,-9.96,-31.08,86.76,67.8
"4810009","4810","48",14.9891128540039,423.032501220703,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,1.04,1.262,2.434,0.57,3.11,8.83,84.2,1.015,0.966,1.322,6.26,-14.86,102.98,71.6
"4810011","4810","48",15.0983371734619,403.495809701773,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,1.047,1.271,2.452,0.68,3.22,8.94,84.5,0.968,0.921,1.261,-13.27,-34.4,83.44,67
"4810012","4810","48",14.6215482711792,403.622222900391,14.4159758306534,11.8803433629959,416.770713922885,437.896443409442,1.014,1.231,2.375,0.21,2.74,8.46,83,0.968,0.922,1.261,-13.15,-34.27,83.57,67.1
"4711069","4711","47",16.4755519720224,486.408764961438,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.031,1.361,2.676,0.49,4.37,10.32,89.2,1.013,1.16,1.52,6.37,66.93,166.35,85.9
"4711070","4711","47",17.5056088765462,479.973332722982,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.095,1.446,2.843,1.52,5.4,11.35,91.9,1,1.144,1.5,-0.07,60.49,159.92,84.8
"4711071","4711","47",16.7636022567749,494.951675415039,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.049,1.384,2.722,0.78,4.65,10.61,90,1.031,1.18,1.546,14.91,75.47,174.9,87.2
"4711072","4711","47",16.2517204284668,491.116668701172,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.017,1.342,2.639,0.27,4.14,10.09,88.5,1.023,1.171,1.534,11.08,71.64,171.06,86.6
"4711073","4711","47",17.3809680938721,485.012222290039,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.087,1.435,2.823,1.39,5.27,11.22,91.5,1.01,1.156,1.515,4.97,65.53,164.96,85.7
"4711075","4711","47",17.3937110900879,487.738891601562,15.9864815216364,12.1094790555085,480.040735018605,419.481280417247,1.088,1.436,2.825,1.41,5.28,11.24,91.6,1.016,1.163,1.524,7.7,68.26,167.68,86.1
"4715847","4715","47",14.279174154455,386.597473144531,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.05,1.179,2.319,0.68,2.17,8.12,81.5,0.902,0.922,1.208,-41.98,-32.88,66.54,63.3
"4715848","4715","47",14.1377059618632,378.863149007161,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.039,1.167,2.296,0.53,2.03,7.98,80.8,0.884,0.903,1.184,-49.71,-40.62,58.81,61.5
"5931032","5931","59",3.39429491243579,359.643405182193,4.89173995819176,5.11095852996246,359.346552870118,373.422392589986,0.694,0.664,0.551,-1.5,-1.72,-2.76,6.3,1.001,0.963,1.124,0.3,-13.78,39.59,57.5
"5931034","5931","59",7.378252848042,445.036318341972,4.89173995819176,5.11095852996246,359.346552870118,373.422392589986,1.508,1.444,1.198,2.49,2.27,1.22,48.5,1.238,1.192,1.391,85.69,71.61,124.98,77.1
"5933801","5933","59",15.3796372413635,561.519172668457,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.598,3.009,2.498,5.76,10.27,9.22,85.4,1.114,1.504,1.754,57.3,188.1,241.47,95.4
"5933805","5933","59",18.8022575378418,615.44775390625,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.954,3.679,3.054,9.18,13.69,12.64,94.2,1.221,1.648,1.923,111.22,242.03,295.39,98.1
"5933806","5933","59",17.6225959232875,678.968723842076,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.832,3.448,2.862,8,12.51,11.47,92.2,1.347,1.818,2.121,174.74,305.55,358.91,99.6
"5933833","5933","59",33.9250259399414,597.430847167969,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,3.526,6.638,5.51,24.3,28.81,27.77,99.5,1.185,1.6,1.867,93.21,224.01,277.38,97.2
"5933834","5933","59",26.1190328598022,629.376678466797,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,2.715,5.11,4.242,16.5,21.01,19.96,99.2,1.248,1.685,1.966,125.15,255.95,309.32,98.8
"5933836","5933","59",16.1004298528035,566.795013427734,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.673,3.15,2.615,6.48,10.99,9.94,88,1.124,1.518,1.771,62.57,193.37,246.74,95.8
"5933837","5933","59",19.2309675216675,610.776092529297,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.999,3.763,3.123,9.61,14.12,13.07,95.3,1.211,1.636,1.908,106.55,237.35,290.72,98
"5933839","5933","59",26.6452150344849,609.576110839844,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,2.769,5.213,4.327,17.02,21.53,20.49,99.2,1.209,1.632,1.905,105.35,236.15,289.52,97.9
"5933840","5933","59",26.6604299545288,605.817779541016,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,2.771,5.216,4.33,17.04,21.55,20.5,99.2,1.201,1.622,1.893,101.59,232.4,285.76,97.7
"5933841","5933","59",33.3354829152425,601.538533528646,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,3.465,6.522,5.414,23.71,28.22,27.18,99.5,1.193,1.611,1.879,97.31,228.12,281.48,97.5
"5933842","5933","59",36.4840316772461,610.162521362305,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,3.792,7.138,5.925,26.86,31.37,30.33,99.7,1.21,1.634,1.906,105.94,236.74,290.11,97.9
"5933843","5933","59",15.9738712310791,629.104431152344,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.66,3.125,2.594,6.35,10.86,9.82,87.7,1.248,1.685,1.966,124.88,255.68,309.05,98.8
"5909814","5909","59",13.9697847366333,332.466674804688,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.091,2.733,2.269,7.29,8.86,7.81,80.2,0.994,0.89,1.039,-1.99,-40.96,12.41,54.2
"5909815","5909","59",23.2892465591431,535.914459228516,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,3.486,4.557,3.782,16.61,18.18,17.13,98.6,1.602,1.435,1.674,201.46,162.49,215.86,93.3
"5909816","5909","59",16.2670965194702,390.20751953125,6.6814775833645,5.11095852996246,334.45720946562,373.422392589986,2.435,3.183,2.642,9.59,11.16,10.11,88.5,1.167,1.045,1.219,55.75,16.79,70.15,64.2
"4716005","4716","47",16.9675630200811,462.693865094866,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.281,1.401,2.756,3.72,4.86,10.81,90.5,1.073,1.103,1.446,31.37,43.21,142.64,81
"4716008","4716","47",16.7837123632431,491.826056416829,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.267,1.386,2.726,3.53,4.67,10.63,90,1.14,1.172,1.537,60.51,72.34,171.77,86.7
"4716009","4716","47",16.8202695846558,490.846664428711,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.27,1.389,2.732,3.57,4.71,10.66,90.1,1.138,1.17,1.534,59.53,71.37,170.79,86.5
"4716011","4716","47",17.0214341481527,494.84184773763,13.2494537779972,12.1094790555085,431.318923563161,419.481280417247,1.285,1.406,2.764,3.77,4.91,10.86,90.6,1.147,1.18,1.546,63.52,75.36,174.79,87.2
"4714043","4714","47",12.2631458461794,411.029601007445,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.127,1.013,1.992,1.38,0.15,6.11,70.6,1.045,0.98,1.284,17.76,-8.45,90.98,68.7
"4714044","4714","47",12.4040859222412,409.982220458984,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.14,1.024,2.014,1.52,0.29,6.25,71.4,1.042,0.977,1.281,16.71,-9.5,89.93,68.4
"4715849","4715","47",13.7160349488258,420.937084197998,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,1.008,1.133,2.228,0.11,1.61,7.56,79.1,0.982,1.003,1.315,-7.64,1.46,100.88,70.9
"4715850","4715","47",13.4093780932219,418.284395964249,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,0.986,1.107,2.178,-0.19,1.3,7.25,77.8,0.976,0.997,1.307,-10.29,-1.2,98.23,70.2
"4715851","4715","47",12.710358372441,387.344650833695,13.6035282963165,12.1094790555085,428.576046354082,419.481280417247,0.934,1.05,2.064,-0.89,0.6,6.55,73.3,0.904,0.923,1.21,-41.23,-32.14,67.29,63.6
"4714001","4714","47",8.76477115503947,387.359472452799,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.805,0.724,1.423,-2.12,-3.34,2.61,56.1,0.985,0.923,1.21,-5.91,-32.12,67.31,63.6
"4714004","4714","47",9.38470050266811,367.484610421317,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.862,0.775,1.524,-1.5,-2.72,3.23,58.5,0.934,0.876,1.148,-25.79,-52,47.43,58.9
"4714006","4714","47",9.63255861781588,398.020429060763,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.885,0.795,1.564,-1.25,-2.48,3.48,59.1,1.012,0.949,1.244,4.75,-21.46,77.97,65.8
"4714007","4714","47",10.1202149391174,407.214447021484,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.93,0.836,1.644,-0.76,-1.99,3.96,60.5,1.035,0.971,1.272,13.94,-12.27,87.16,67.9
"4714009","4714","47",9.40569877624512,398.593322753906,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.864,0.777,1.528,-1.48,-2.7,3.25,58.6,1.014,0.95,1.245,5.32,-20.89,78.54,66
"4714021","4714","47",10.4335657498416,411.721601374009,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.959,0.862,1.694,-0.45,-1.68,4.28,61.8,1.047,0.982,1.286,18.45,-7.76,91.67,68.8
"4714022","4714","47",10.4829034805298,410.49055480957,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,0.963,0.866,1.702,-0.4,-1.63,4.33,62.1,1.044,0.979,1.283,17.22,-8.99,90.44,68.5
"4714023","4714","47",11.1426182608319,409.508252005292,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.024,0.92,1.81,0.26,-0.97,4.99,64.7,1.041,0.976,1.279,16.24,-9.97,89.45,68.4
"4714024","4714","47",11.0329570770264,412.002212524414,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.014,0.911,1.792,0.15,-1.08,4.88,64.2,1.048,0.982,1.287,18.73,-7.48,91.95,68.9
"4714025","4714","47",10.9266672134399,407.119995117188,10.8820808721993,12.1094790555085,393.272307019253,419.481280417247,1.004,0.902,1.775,0.04,-1.18,4.77,63.7,1.035,0.971,1.272,13.85,-12.36,87.07,67.9
"5933807","5933","59",16.685430254255,602.183253696987,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.734,3.265,2.71,7.06,11.57,10.53,89.8,1.194,1.613,1.882,97.96,228.76,282.13,97.5
"5933808","5933","59",18.986809624566,577.215928819444,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.973,3.715,3.084,9.37,13.88,12.83,94.8,1.145,1.546,1.803,72.99,203.79,257.16,96.4
"5933809","5933","59",14.8854222978864,532.921595982143,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,1.547,2.912,2.417,5.26,9.77,8.73,83.9,1.057,1.427,1.665,28.7,159.5,212.87,92.9
"5933810","5933","59",21.7647314071655,605.306671142578,9.62147672193118,5.11095852996246,504.22386189923,373.422392589986,2.262,4.258,3.535,12.14,16.65,15.61,98,1.2,1.621,1.891,101.08,231.88,285.25,97.7
