"CSDUID","CDUID","PRUID","area_km2","hx_extrapolated","hx30_2025","hx30_2050","hx35_2025","hx35_2050","hx40_2025","hx40_2050","hx30_2025_cd_mean","hx30_2050_cd_mean","hx35_2025_cd_mean","hx35_2050_cd_mean","hx40_2025_cd_mean","hx40_2050_cd_mean","hx30_2025_pr_mean","hx30_2050_pr_mean","hx35_2025_pr_mean","hx35_2050_pr_mean","hx40_2025_pr_mean","hx40_2050_pr_mean","hx30_2025_pctile_national","hx30_2050_pctile_national","hx35_2025_pctile_national","hx35_2050_pctile_national","hx40_2025_pctile_national","hx40_2050_pctile_national"
"1001270","1001","10",5.43359339303928,TRUE,6.44643045542465,8.52811675751714,0.150483558994197,0.0563390188148409,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,17.7,15.6,26.4,19.9,40.8,27.7
"1001274","1001","10",54.7273580360981,FALSE,2.5,3.5,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,10.9,8.9,12.3,9.6,40.8,27.7
"1001281","1001","10",19.1874049171147,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1005005","1005","10",7.72639461478139,FALSE,3,5,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.1,11.1,12.3,9.6,40.8,27.7
"1001542","1001","10",15.6478042702041,FALSE,4.5,7,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.9,13.9,12.3,9.6,40.8,27.7
"1003045","1003","10",4.71489906350561,FALSE,3,4,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.1,9.7,12.3,9.6,40.8,27.7
"1001391","1001","10",0.450755311769067,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1001505","1001","10",59.9936648859228,FALSE,4,6,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,12.5,12.3,9.6,40.8,27.7
"1005001","1005","10",2875.89688984376,FALSE,4.95238095238095,6.93650793650794,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,15.4,13.6,12.3,9.6,40.8,27.7
"1001396","1001","10",76.7762232711056,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1001551","1001","10",4.54379354499026,FALSE,4,7,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,13.9,12.3,9.6,40.8,27.7
"1001469","1001","10",24.2207817178991,FALSE,7,11.3333333333333,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,18.7,19,12.3,9.6,40.8,27.7
"1001472","1001","10",137.622126220274,FALSE,9,12.5,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,21.8,20.2,12.3,9.6,40.8,27.7
"1002017","1002","10",74.8579274906737,FALSE,1.33333333333333,2.33333333333333,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,8.3,7.1,12.3,9.6,40.8,27.7
"1002019","1002","10",17.0736962729578,FALSE,0,0,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1004033","1004","10",34.4167118928583,TRUE,2.71374883655585,4.72849106416358,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,11.4,10.8,12.3,9.6,40.8,27.7
"1002016","1002","10",1163.85805307412,FALSE,0.769230769230769,1.23076923076923,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,6.8,5.3,12.3,9.6,40.8,27.7
"1001490","1001","10",322.99815232973,FALSE,5,8,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,15.8,14.9,12.3,9.6,40.8,27.7
"1002048","1002","10",1200.72939883818,FALSE,5.75,8.78571428571429,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.7,15.7,12.3,9.6,40.8,27.7
"1001328","1001","10",27.4699030061052,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1001293","1001","10",255.416151446799,FALSE,1,1.25,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,7.5,5.4,12.3,9.6,40.8,27.7
"1001461","1001","10",22.2945716946187,FALSE,6.33333333333333,10.3333333333333,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,17.7,17.4,12.3,9.6,40.8,27.7
"1002012","1002","10",86.3295566978607,FALSE,0,0,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1002055","1002","10",3.25762509508486,FALSE,0.5,2.25,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,6.4,7.1,12.3,9.6,40.8,27.7
"1002034","1002","10",4.96509620316473,FALSE,0,0,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1004006","1004","10",3247.81594961372,FALSE,3.3,5.45,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.9,11.5,12.3,9.6,40.8,27.7
"1003032","1003","10",8.67116265996372,FALSE,4,6,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,12.5,12.3,9.6,40.8,27.7
"1002008","1002","10",36.772464094802,FALSE,0,0,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1002015","1002","10",4.03523227119042,FALSE,0,0,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1003042","1003","10",844.21631111505,FALSE,2.15789473684211,3.47368421052632,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,10.3,8.8,12.3,9.6,40.8,27.7
"1002039","1002","10",5.19769331769459,FALSE,1,4,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,7.5,9.7,12.3,9.6,40.8,27.7
"1001325","1001","10",77.8528199041733,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1001375","1001","10",7.55409376891679,TRUE,5.5609756097561,7.24390243902439,0.0670731707317073,0.0182926829268293,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.5,14.3,25.8,19.6,40.8,27.7
"1001335","1001","10",33.8853131490303,FALSE,1,1.5,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,7.5,5.7,12.3,9.6,40.8,27.7
"1003003","1003","10",87.3226039151249,FALSE,0,1,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,4.8,12.3,9.6,40.8,27.7
"1001339","1001","10",1100.79149548396,FALSE,0.222222222222222,1.11111111111111,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,5.7,5.3,12.3,9.6,40.8,27.7
"1001352","1001","10",51.2041895895926,FALSE,0.333333333333333,1.33333333333333,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,5.9,5.4,12.3,9.6,40.8,27.7
"1002005","1002","10",36.1054069839326,FALSE,1.66666666666667,3,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,8.9,8.1,12.3,9.6,40.8,27.7
"1003011","1003","10",30.5263609762409,FALSE,0,0,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1001357","1001","10",197.43708253512,FALSE,0,0.333333333333333,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,3.7,12.3,9.6,40.8,27.7
"1001365","1001","10",19.3725130421098,FALSE,0,0.5,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,3.9,12.3,9.6,40.8,27.7
"1001361","1001","10",5.48393844446928,FALSE,0,1,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,4.8,12.3,9.6,40.8,27.7
"1001374","1001","10",243.148852442086,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1003001","1003","10",4391.64122458164,FALSE,4.1,6.6,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.6,13.3,12.3,9.6,40.8,27.7
"1001385","1001","10",14.0594800592763,FALSE,0,0,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,2.5,1.7,12.3,9.6,40.8,27.7
"1004019","1004","10",38.4113786080276,FALSE,1.5,5,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,8.7,11.1,12.3,9.6,40.8,27.7
"1004020","1004","10",14.5952802744987,FALSE,1,4,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,7.5,9.7,12.3,9.6,40.8,27.7
"1005012","1005","10",50.2055269034651,FALSE,6.5,11,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,17.9,18.4,12.3,9.6,40.8,27.7
"1005017","1005","10",2.70646595653682,FALSE,5,8,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,15.8,14.9,12.3,9.6,40.8,27.7
"1005018","1005","10",153.029400854593,FALSE,5.5,8.25,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.5,15.2,12.3,9.6,40.8,27.7
"1005019","1005","10",2136.17010076197,FALSE,3.87096774193548,6.32258064516129,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,13.8,13.1,12.3,9.6,40.8,27.7
"1001494","1001","10",14.529563528894,TRUE,5.09454335310018,6.66205200853785,0.0277353564581622,0.00747593892520749,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.1,13.4,25.3,19.3,40.8,27.7
"1001517","1001","10",32.0489502110176,FALSE,4.5,7,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.9,13.9,12.3,9.6,40.8,27.7
"1001504","1001","10",60.728019029846,FALSE,4,9,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,16,12.3,9.6,40.8,27.7
"1001507","1001","10",18.9846595591071,FALSE,4,6,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,12.5,12.3,9.6,40.8,27.7
"1003006","1003","10",950.280069515691,FALSE,0.166666666666667,0.666666666666667,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,5.5,4.1,12.3,9.6,40.8,27.7
"1003024","1003","10",3768.46750823175,FALSE,3.1,4.26,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.7,10.2,12.3,9.6,40.8,27.7
"1001509","1001","10",36.8182044926225,FALSE,4,7.33333333333333,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,14.3,12.3,9.6,40.8,27.7
"1001511","1001","10",17.1011143512459,FALSE,4,6.5,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,14.2,13.2,12.3,9.6,40.8,27.7
"1002044","1002","10",2793.31579592705,FALSE,3.45,5.5,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,13,11.7,12.3,9.6,40.8,27.7
"1001512","1001","10",16.7842951385125,TRUE,5.33623946527172,6.94093286835222,0.0211057832025574,0.00853676256902063,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.4,13.7,25.1,19.3,40.8,27.7
"1001519","1001","10",476.941071884867,FALSE,5.33333333333333,8.55555555555556,0,0,0,0,3.04069956770827,4.28394506814957,0.00013460707061111,4.50214003520059e-05,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.3,15.6,12.3,9.6,40.8,27.7
"1003005","1003","10",1.57991179477852,FALSE,1,3,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,7.5,8.1,12.3,9.6,40.8,27.7
"1004042","1004","10",17.1301743274115,TRUE,3.09662878817621,5.10585951915452,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.7,11.2,12.3,9.6,40.8,27.7
"1004016","1004","10",1656.40305541377,FALSE,2.52380952380952,5.42857142857143,0,0,0,0,3.21047851279788,5.32082834132402,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,11,11.5,12.3,9.6,40.8,27.7
"1003008","1003","10",16.0517069179926,TRUE,3.66576857998178,5.46165560327997,0.0178445919562671,0.00510217363009241,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,13.5,11.5,25,19.2,40.8,27.7
"1003009","1003","10",1420.37385915233,FALSE,2.15789473684211,3.36842105263158,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,10.3,8.8,12.3,9.6,40.8,27.7
"1002024","1002","10",78.5231799524303,FALSE,2.66666666666667,4,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,11.2,9.7,12.3,9.6,40.8,27.7
"1003010","1003","10",5.4019459946843,TRUE,3.66769471173616,5.40302108177756,0.0104723524412644,0.00523617622063218,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,13.6,11.4,24.8,19.2,40.8,27.7
"1003018","1003","10",25.1880135062322,FALSE,5.75,8.5,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,16.7,15.5,12.3,9.6,40.8,27.7
"1003026","1003","10",1.95940354360543,TRUE,3.15384615384615,4.53846153846154,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.7,10.6,12.3,9.6,40.8,27.7
"1002027","1002","10",3.8149096385308,FALSE,0.5,2.5,0,0,0,0,2.25518229201995,3.69469872631134,0,0,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,6.4,7.4,12.3,9.6,40.8,27.7
"1003031","1003","10",960.947460103895,FALSE,3.26315789473684,4.36842105263158,0,0,0,0,3.33421548418868,4.97077243667518,1.41239063729372e-05,4.30359367505061e-06,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,12.8,10.3,12.3,9.6,40.8,27.7
"1005009","1005","10",61.0997243481388,FALSE,7.6,9.8,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,19.7,16.7,12.3,9.6,40.8,27.7
"1007013","1007","10",147.400766484874,FALSE,8.33333333333333,13,0,0,0,0,12.4979784139678,14.9452831727897,0.596806004949768,0.391799927445976,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,21,20.6,12.3,9.6,40.8,27.7
"1007014","1007","10",570.069905664994,FALSE,8.66666666666667,9.88888888888889,0,0,0,0,12.4979784139678,14.9452831727897,0.596806004949768,0.391799927445976,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,21.3,16.8,12.3,9.6,40.8,27.7
"1007015","1007","10",15.2601823501171,FALSE,9.5,10,0,0,0,0,12.4979784139678,14.9452831727897,0.596806004949768,0.391799927445976,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,22.4,17,12.3,9.6,40.8,27.7
"1007016","1007","10",12.2012318918451,FALSE,9.5,10,0,0,0,0,12.4979784139678,14.9452831727897,0.596806004949768,0.391799927445976,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,22.4,17,12.3,9.6,40.8,27.7
"1007018","1007","10",440.197171665653,FALSE,4.6,6,0,0,0,0,12.4979784139678,14.9452831727897,0.596806004949768,0.391799927445976,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,15.1,12.5,12.3,9.6,40.8,27.7
"1008032","1008","10",11.3403840940723,FALSE,2,5,0,0,0,0,10.9022877450662,12.94468298814,0.42853736268113,0.706017622346679,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,9.7,11.1,12.3,9.6,40.8,27.7
"1008035","1008","10",27.2810115940832,TRUE,16.4092375626095,18.822257919859,1.16455464904162,1.30504457028921,0,0,10.9022877450662,12.94468298814,0.42853736268113,0.706017622346679,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,33.2,26.7,37.3,26.5,40.8,27.7
"1008036","1008","10",1500.30116521899,FALSE,13.6666666666667,16.6,0.8,0.933333333333333,0,0,10.9022877450662,12.94468298814,0.42853736268113,0.706017622346679,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,27.9,24.3,32.2,24,40.8,27.7
"1005022","1005","10",11.9496866062117,FALSE,7,11,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,18.7,18.4,12.3,9.6,40.8,27.7
"1005023","1005","10",7.26383540271944,FALSE,8,11.5,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,20.3,19.2,12.3,9.6,40.8,27.7
"1005024","1005","10",12.9343634527774,TRUE,3.50898203592814,5.75449101796407,0,0,0,0,4.44722528276699,6.56655741585216,0,0.00562748446094319,0,0,2.62811829584629,4.45098055276115,0.0632272151263735,0.100483587473088,0,0,13.4,12,12.3,9.6,40.8,27.7
