"munic","pr","scoremat","scoresoc","scoremat_can","scoresoc_can","scoremat_pr","scoresoc_pr"
2473015,"24",-0.0204411392632175,-0.00620030769905657,1,3,1,3
2473020,"24",-0.0394768248728685,-0.0158172836513046,1,2,1,2
2473025,"24",-0.0457986862664587,-0.0307875603891638,1,2,1,1
2473030,"24",-0.00737201699389222,0.0229850015060794,2,5,1,5
2473035,"24",0.013184080778751,-0.00348691220610233,3,3,3,3
2474005,"24",-0.00854297392893266,0.0104000385762875,1,5,1,5
2475005,"24",-0.0047570979462103,-0.0119541783216975,2,3,2,2
2475017,"24",0.0128901624764196,0.0254660935830999,3,5,3,5
2475028,"24",0.0150171473581999,-0.000224770680055278,3,3,3,4
2475040,"24",-0.0184300030236677,-0.00331020587162462,1,3,1,3
2475045,"24",-0.0109533250717238,0.00420362416381813,1,4,1,4
2476008,"24",0.0144031660286378,-0.00117229408011894,3,3,3,4
2476020,"24",0.0398708306670834,0.0247120900021177,4,5,5,5
2476025,"24",-0.000602310118962527,-0.0036618869848481,2,3,2,3
2476030,"24",0.0076790562989754,-0.0152748844724733,3,2,3,2
2476035,"24",-0.0260340915423694,0.0122280276023146,1,5,1,5
2476043,"24",0.0240713790551873,0.0126873750397353,4,5,4,5
2476052,"24",0.0259841359007817,0.0036629904991584,4,4,4,4
2476055,"24",0.0263189935215095,0.0399000157187099,4,5,4,5
2476065,"24",0.0209472152688093,0.00890400193178548,4,4,4,5
2477011,"24",-0.0671014379303215,0.0161652242054816,1,5,1,5
2477012,"24",0.00973876080643554,0.00613270184231109,3,4,3,4
2477022,"24",-0.0110346420591332,0.0268446852108946,1,5,1,5
2477030,"24",-0.0275297978680765,0.027374089239229,1,5,1,5
2477035,"24",-0.0459434215211043,0.0055741202074655,1,4,1,4
2477043,"24",-0.0221858554243567,0.0230954157462516,1,5,1,5
2477050,"24",-0.0266101548340525,0.00681101584808063,1,4,1,5
2477055,"24",-0.0388160336610908,-0.0117694729733046,1,3,1,2
2477060,"24",0.0215853182879931,0.00203457609735365,4,4,4,4
2477065,"24",0.000318062261201875,0.016520810017887,2,5,2,5
2478005,"24",0.00434046066479291,0.021402178595975,3,5,2,5
2478010,"24",-0.00691932037631537,0.0229563736396452,2,5,1,5
2478015,"24",0.0299346562832898,-0.00739862059605452,4,3,4,3
2478020,"24",0.00965925429640289,-0.00307228667890497,3,3,3,3
2478032,"24",0.0198459548474128,0.0173514151081491,3,5,4,5
2478042,"24",-0.0691983040669471,0.0054910295368336,1,4,1,4
2478047,"24",0.00797311836978557,0.0115999074874965,3,5,3,5
2478050,"24",0,0,2,4,2,4
2478055,"24",-0.00519960348938106,0.0107281125479331,2,5,2,5
2478060,"24",0.0182536169713563,0.029417707258384,3,5,3,5
2478065,"24",0.021338289029505,0.0219885760785318,4,5,4,5
2478070,"24",0.0434214285590512,-0.00219058447646382,4,3,5,3
2478075,"24",0.0169829750774151,0.00939762052659422,3,5,3,5
2478095,"24",0.0106191777643866,0.00736669385512071,3,4,3,5
2478100,"24",0.0178360301956339,0.0120348860160276,3,5,3,5
2478102,"24",-0.00444358113155614,0.0206285031508277,2,5,2,5
2478115,"24",0.00823761788916797,0.00133592853210498,3,4,3,4
2478120,"24",0.0173176502318338,0.00860103801464461,3,4,3,5
2478127,"24",0,0,2,4,2,4
2478130,"24",-0.00826681656549648,-0.0007866303851526,2,3,1,4
2478802,"24",NA,NA,NA,NA,NA,NA
2479005,"24",0.0188018718775849,-0.00347774549430885,3,3,4,3
2479010,"24",0.0531580234995104,-0.0328196743177036,4,1,5,1
2479015,"24",0.050729182356433,0.000888430752663748,4,4,5,4
2479022,"24",0.0243954471113729,-0.0166996375846477,4,2,4,2
2479025,"24",0.0147387801965097,-0.00616023255873539,3,3,3,3
2479030,"24",0.0291417254063539,-0.00261749233947156,4,3,4,3
2479037,"24",0.035494237628125,0.00771577021973031,4,4,4,5
2479047,"24",0.0129161230148679,0.00484317634150042,3,4,3,4
2479050,"24",0.0576768822406659,-0.0113554368300682,5,3,5,2
2479060,"24",0.0336159325089775,-0.000932487335615894,4,3,4,4
2479065,"24",0.0533112181848755,-0.017998887016895,4,2,5,2
2479078,"24",0.0316737020151976,-0.00300979118596395,4,3,4,3
2479088,"24",0.0192877119986158,0.0047984211658828,3,4,4,4
2479097,"24",0.0385502198544133,-0.00912144553967413,4,3,5,3
2479105,"24",0.0350944186758016,-0.0207151929253588,4,2,4,1
2479110,"24",0.0522964131922707,-0.0177327443105881,4,2,5,2
2479115,"24",0.0491308854587959,0.00606310070761843,4,4,5,4
2479902,"24",NA,NA,NA,NA,NA,NA
2479904,"24",NA,NA,NA,NA,NA,NA
2479906,"24",NA,NA,NA,NA,NA,NA
2479910,"24",NA,NA,NA,NA,NA,NA
2479912,"24",NA,NA,NA,NA,NA,NA
2479914,"24",NA,NA,NA,NA,NA,NA
2479916,"24",NA,NA,NA,NA,NA,NA
2479920,"24",NA,NA,NA,NA,NA,NA
2479922,"24",0,0,2,4,2,4
2479924,"24",NA,NA,NA,NA,NA,NA
2479926,"24",NA,NA,NA,NA,NA,NA
2480005,"24",0.0291966623178062,0.0152036288624782,4,5,4,5
2480010,"24",0.0108441912419609,0.0335933093922113,3,5,3,5
2480015,"24",-0.00861460012014369,-0.0239957173166489,1,2,1,1
2480020,"24",0.0577514135984678,-0.00806617294551935,5,3,5,3
2480027,"24",0.027857719139309,0.00333175927468052,4,4,4,4
2480037,"24",0.0282975933929506,0.00357433152190753,4,4,4,4
2480045,"24",0.00817785026457198,-0.00876738079742424,3,3,3,3
2480050,"24",0.0446727443646607,0.0176897325234773,4,5,5,5
2480055,"24",0.0335792483391207,0.00554928872269171,4,4,4,4
2480060,"24",0.0173862124771061,-0.0236622517436441,3,2,3,1
2480065,"24",-0.0204900739830699,0.00543508992599982,1,4,1,4
2480070,"24",0.039188551105798,-0.0300563023489702,4,2,5,1
2480078,"24",0.00462777830181195,0.00505692772043609,3,4,2,4
2480085,"24",0.0191033878517925,-0.0206593162780467,3,2,4,1
2480090,"24",0.0532707393166452,0.0108586480808495,4,5,5,5
2480095,"24",0.00808627494453465,0.0076748415249063,3,4,3,5
2480103,"24",0.0503154957015738,0.0154789421591375,4,5,5,5
2480110,"24",0.0781041564911957,-0.00322698537478441,5,3,5,3
2480115,"24",0.0533619623990449,-0.0108756129379246,4,3,5,2
2480125,"24",0.0682194613617677,-0.000847073022050095,5,3,5,4
2480130,"24",0.0446529794360353,0.0155986623708754,4,5,5,5
2480135,"24",-0.0117622273413283,0.00342445685647836,1,4,1,4
2480140,"24",0.0574583773329652,-0.00374150260987238,4,3,5,3
2480145,"24",0.0626111213453751,-0.0423102912761149,5,1,5,1
2481017,"24",-0.00114809600560253,0.0207486643573261,2,5,2,5
2482005,"24",-0.0156489386427787,-0.0355842377291604,1,1,1,1
2482010,"24",0.0170499014637999,-0.00353848085048768,3,3,3,3
2482015,"24",0.00164651600634904,-0.0100211914234264,3,3,2,2
2482020,"24",-0.0174038762601114,-0.0271528623349658,1,2,1,1
2482025,"24",-0.0526095875671462,-0.0188563297054167,1,2,1,2
2482030,"24",0.0142176224379656,-0.0156476752441938,3,2,3,2
2482035,"24",-0.00565535786754779,0.00497656991994685,2,4,2,4
2483005,"24",0.0516545529163493,-0.00303384833304507,4,3,5,3
2483010,"24",0.0159621901996776,0.00956333254518464,3,5,3,5
2483015,"24",0.0725443615162589,-0.0120858123218662,5,3,5,2
2483020,"24",0.00526457985939224,-0.00577509217410371,3,3,3,3
2483032,"24",0.0474038282687545,-0.000101275689276126,4,3,5,4
2483040,"24",0.0802181620240256,-0.00534167170790745,5,3,5,3
2483045,"24",0.0248672498080305,0.00382295452356544,4,4,4,4
2483050,"24",0.0325963477905626,-0.00809482304579625,4,3,4,3
2483055,"24",0.0558135330288331,-0.0274019596470413,4,2,5,1
2483060,"24",0.0357377731453441,-0.00849116523444016,4,3,4,3
2483065,"24",0.0363287943163898,0.0276804446537155,4,5,4,5
2483070,"24",0.0432867408354056,-0.00577527832481815,4,3,5,3
2483075,"24",0.00905524013927317,0.00136942570337602,3,4,3,4
2483085,"24",0.0199155665442111,-0.00462282190249029,3,3,4,3
2483088,"24",0.0559820632973418,-0.023936199240661,4,2,5,1
2483090,"24",0.0561130002775406,-0.0377074408838624,4,1,5,1
2483095,"24",0.0477872505851587,0.00260988114093549,4,4,5,4
2483802,"24",0.0750781162796238,0.0218144314819981,5,5,5,5
2483804,"24",NA,NA,NA,NA,NA,NA
2483902,"24",NA,NA,NA,NA,NA,NA
2483904,"24",NA,NA,NA,NA,NA,NA
2483906,"24",NA,NA,NA,NA,NA,NA
2483908,"24",NA,NA,NA,NA,NA,NA
2483912,"24",NA,NA,NA,NA,NA,NA
2484005,"24",0.0251996970617396,0.00174133786913292,4,4,4,4
2484010,"24",0.0328394675870616,0.0223644445633498,4,5,4,5
2484015,"24",0.0106372142968458,0.00151423843310453,3,4,3,4
2484020,"24",0.0733966338337163,0.0303625076541254,5,5,5,5
2484025,"24",0.062443751249987,-0.00271228970757,5,3,5,3
2484030,"24",0.052099132068294,0.0114358087014084,4,5,5,5
2484035,"24",0.0519797292712503,-0.0116802887351438,4,3,5,2
2484040,"24",0.0221994948570498,0.00332334559028855,4,4,4,4
2484045,"24",0.051110507203147,0.0181293241777689,4,5,5,5
2484050,"24",0.110677692674157,-0.00421787734717997,5,3,5,3
2484055,"24",0.0656135454151866,0.000883036227115584,5,4,5,4
2484060,"24",0.0664338765520061,-0.00561263552484687,5,3,5,3
2484065,"24",0.0476160645124204,-0.0234639663969603,4,2,5,1
2484070,"24",0.0320062072409814,0.0249760450480279,4,5,4,5
2484082,"24",0.0106487091885704,0.00856184760190162,3,4,3,5
2484090,"24",0.0587220278322574,0.0247103845454286,5,5,5,5
2484095,"24",-0.0620689066695496,0.00717412257980355,1,4,1,5
2484100,"24",0.00766176368702327,0.0224210729681619,3,5,3,5
2484902,"24",0,0,2,4,2,4
2485005,"24",0.00457640161332971,0.0189342008516575,3,5,2,5
2485010,"24",-0.00525804247504322,-0.016828157149264,2,2,2,2
2485015,"24",0.0226306642398103,-0.0217811530875689,4,2,4,1
2485020,"24",0.00754795167484673,0.011188256418865,3,5,3,5
2485025,"24",-0.00519504148993265,0.00878421752164403,2,4,2,5
2485030,"24",-0.0130199565261678,-0.0116460014698145,1,3,1,2
2485037,"24",0.00483963246950228,0.0141591827824933,3,5,2,5
2485045,"24",-0.00877593673571544,0.00427814502900187,1,4,1,4
2485052,"24",0.0248547936324468,0.003409896384778,4,4,4,4
2485055,"24",0.046273140311179,-0.00286248309994062,4,3,5,3
2485060,"24",0.0845942278468968,-0.018848274514166,5,2,5,2
2485065,"24",0.0567510834351791,-0.0132771090677423,4,2,5,2
2485070,"24",0.0785203219042747,-0.0300601120564476,5,2,5,1
2485075,"24",0.00456160648848288,-0.0170992184260299,3,2,2,2
2485085,"24",0.0109279843436821,0.00982459843927536,3,5,3,5
2485090,"24",0.0242453773985723,0.0217817711626438,4,5,4,5
2485095,"24",-0.00432804647442649,-0.034433549116815,2,1,2,1
2485100,"24",0.00329682154086044,-0.0153007934074216,3,2,2,2
2485105,"24",0.00450813081173291,-0.0649266168326741,3,1,2,1
2485802,"24",0.0710362285541735,0.00175761223736235,5,4,5,4
2485803,"24",0,0,2,4,2,4
2485804,"24",0.113839783279174,-0.0182676784203442,5,2,5,2
2485806,"24",0.0895999413309946,-0.00393218776638604,5,3,5,3
2485905,"24",-0.021377785109115,-0.0205737304691179,1,2,1,1
2485907,"24",0,0,2,4,2,4
2486042,"24",-0.00259699666353951,0.00667832228600721,2,4,2,5
2487005,"24",0.025286778165827,-0.010903839709757,4,3,4,2
2487010,"24",0.00730989155583579,-0.0163161898361801,3,2,3,2
2487015,"24",0.0494531634532739,-0.0171530569197269,4,2,5,2
2487020,"24",0.00820399499813734,-0.0211649630426851,3,2,3,1
2487025,"24",0.00304682102880445,-0.0126911797217189,3,3,2,2
2487030,"24",0.0114132381416734,-0.0382914193971136,3,1,3,1
2487035,"24",0.0445992660742401,-0.010278761988121,4,3,5,2
2487042,"24",0.0369425569537084,-0.00113183554421467,4,3,4,4
2487050,"24",0.040795481220059,-0.00268327524457515,4,3,5,3
2487058,"24",0.030653268326307,-0.0173136991220399,4,2,4,2
2487070,"24",-0.00199855795600071,-0.0284529862737246,2,2,2,1
2487075,"24",0.0234649644077292,-0.0122837186567559,4,3,4,2
2487080,"24",0.0368330298943122,-0.0203135610605498,4,2,4,1
2487085,"24",0.011424764336649,-0.0117893836187248,3,3,3,2
2487090,"24",0.0113663783316431,0.0113347647725198,3,5,3,5
2487095,"24",-0.0230058816973162,0.0267415451971731,1,5,1,5
2487100,"24",0.0451115718092758,-0.0176845723634204,4,2,5,2
2487105,"24",0.0513513423380971,-0.0529429772002191,4,1,5,1
2487110,"24",-0.00479303172687048,-0.0360568331649555,2,1,2,1
2487115,"24",0.0534146867455272,-0.00323161082041913,4,3,5,3
2487120,"24",0.0516264533960507,-0.0294749460566788,4,2,5,1
2487902,"24",NA,NA,NA,NA,NA,NA
2487904,"24",0,0,2,4,2,4
2488005,"24",0.112524094412304,-0.0596193070213852,5,1,5,1
2488010,"24",0.0402849537145634,-0.0354314750112329,4,1,5,1
2488015,"24",0.0199047238928855,-0.0840005266695829,3,1,4,1
2488022,"24",0.0122797015467311,0.0104697156444819,3,5,3,5
2488030,"24",-0.0178027340141955,-0.0131319517879975,1,2,1,2
2488035,"24",0.00997501564147817,-0.00667177155063988,3,3,3,3
2488040,"24",-0.00830074139440177,-0.0107528191168676,2,3,1,2
2488045,"24",0.00315093943345975,0.00830537244691707,3,4,2,5
2488050,"24",-0.00538103052069392,-0.0247160471350577,2,2,2,1
2488055,"24",-0.00664469833594029,0.0166811779104923,2,5,1,5
2488060,"24",0.0236703627770303,-0.0174281357467169,4,2,4,2
2488065,"24",0.0612613986510104,-0.0359904618022984,5,1,5,1
2488070,"24",0.0522658754019759,-0.0241201688636194,4,2,5,1
2488075,"24",0.0141094899498295,-0.00352576186531241,3,3,3,3
2488080,"24",0.0737615572051502,-0.0198017500890105,5,2,5,1
2488085,"24",0.0168242011256924,-0.0422583453661525,3,1,3,1
2488090,"24",0.0119610821896736,-0.0170593663613286,3,2,3,2
2488802,"24",0.0966456096347297,-0.0204817117639394,5,2,5,1
2488902,"24",0,0,2,4,2,4
2488904,"24",0.0449902423569225,-0.0277169646159317,4,2,5,1
2489008,"24",-0.00566012331958046,0.00406623724304579,2,4,2,4
2489010,"24",-0.00531359173514171,-0.0266786955776286,2,2,2,1
2489015,"24",0.0242182858294655,0.00885311486797377,4,4,4,5
2489040,"24",0.0491617003708513,0.0107701159089494,4,5,5,5
2489045,"24",0.00462229051176913,-0.0223283408990863,3,2,2,1
2489050,"24",0.0136950763106976,-0.00823794438413308,3,3,3,3
2489802,"24",0.127386953026636,-0.0487529643985807,5,1,5,1
2489804,"24",0.161373343741303,0.0106997719982319,5,5,5,5
2489902,"24",NA,NA,NA,NA,NA,NA
2489908,"24",NA,NA,NA,NA,NA,NA
2489910,"24",NA,NA,NA,NA,NA,NA
2489912,"24",NA,NA,NA,NA,NA,NA
2490012,"24",0.0203567777609465,0.0102068298110317,3,5,4,5
2490017,"24",0.00285882250449944,-0.0116822944269569,3,3,2,2
2490027,"24",-0.0242306312902185,-0.00700598347899633,1,3,1,3
2490802,"24",0.117324401814164,-0.0147541269853634,5,2,5,2
2490804,"24",0.165506481606274,-0.0737729067461202,5,1,5,1
2491005,"24",0.0570591800669323,-0.00235938174228655,4,3,5,3
2491010,"24",0.00218194532316156,0.0076346376974202,3,4,2,5
2491015,"24",0.0310545379725992,-0.0172516575649349,4,2,4,2
2491020,"24",0.00387100551760672,0.00686682782326059,3,4,2,5
2491025,"24",0.00909605570453787,0.0136184684304287,3,5,3,5
2491030,"24",0.0167207294452983,-0.012523404981434,3,3,3,2
2491035,"24",-0.00490362074879742,-0.0106491166394977,2,3,2,2
2491042,"24",-2.90571089737829e-05,0.00287096069899716,2,4,2,4
2491050,"24",0.0184341856535661,-0.00973170384202412,3,3,3,2
2491802,"24",0.0344022822812791,0.00340643622909772,4,4,4,4
2491902,"24",0,0,2,4,2,4
2492005,"24",0.0283408087868224,-0.0021281596135395,4,3,4,3
2492010,"24",-0.00612818501250007,-0.03499478360376,2,1,2,1
2492015,"24",0.0136702898291665,-0.011172600572942,3,3,3,2
2492022,"24",0.00788872259057851,0.00763368467544053,3,4,3,5
2492030,"24",0.000894778771959353,-0.0180873311639572,2,2,2,2
2492040,"24",0.0166058607186255,0.00208237898557837,3,4,3,4
2492045,"24",0.0420574749976507,-0.0206072500427607,4,2,5,1
2492050,"24",0.0181070075299469,-0.037133471853347,3,1,3,1
2492055,"24",-0.00203905003808679,-0.0129405432570185,2,3,2,2
2492060,"24",0.0293808142892503,0.0315693002417687,4,5,4,5
2492065,"24",0.0173534836016361,-0.00901694559059968,3,3,3,3
2492070,"24",0.0292696692165884,0.000469243239955192,4,4,4,4
2492902,"24",0.0194894270628695,-0.00848636403609686,3,3,4,3
2492904,"24",0,0,2,4,2,4
2493005,"24",0.0244918868989568,-0.00656001234209075,4,3,4,3
2493012,"24",-0.0101391643317025,-0.00358368506148522,1,3,1,3
2493020,"24",-0.0126501881862929,0.00693008551133777,1,4,1,5
2493025,"24",-0.0106233616530601,-0.0070148894884189,1,3,1,3
2493030,"24",-0.0149051635014347,0.00197045777791302,1,4,1,4
2493035,"24",-0.0216610418103079,-0.00806149381355153,1,3,1,3
2493042,"24",0.000307929034246588,0.00904072161233686,2,4,2,5
2493045,"24",0.00508407025281952,-0.011199154112347,3,3,3,2
2493055,"24",0.0214979263010708,-0.0319595197130452,4,1,4,1
2493060,"24",0.0470164699906768,-0.0231151872410044,4,2,5,1
2493065,"24",0.0350909243796549,-0.0184371504272057,4,2,4,2
2493070,"24",0.0188159898598145,-0.0224141753649143,3,2,4,1
2493075,"24",0.019508645444895,-0.0184707813873226,3,2,4,2
2493080,"24",0.0188198520625673,-0.0174631563168874,3,2,4,2
2493902,"24",NA,NA,NA,NA,NA,NA
2493904,"24",NA,NA,NA,NA,NA,NA
2493906,"24",NA,NA,NA,NA,NA,NA
2493908,"24",0,0,2,4,2,4
2494068,"24",-0.0123047775940807,0.0111871639568212,1,5,1,5
2494205,"24",0.0568535178469789,-0.0213486095063315,4,2,5,1
2494210,"24",0.0290879347157628,-0.01511957751365,4,2,4,2
2494215,"24",-0.000693118062051641,-0.000916248496858401,2,3,2,4
2494220,"24",0.0209856218667044,-0.023453904835503,4,2,4,1
2494225,"24",-0.00251797156053406,0.00278306084131675,2,4,2,4
2494230,"24",0.0669195406564262,-0.0179004166776536,5,2,5,2
2494235,"24",0.00959847985794233,-0.0127413934836719,3,3,3,2
2494240,"24",0.0093391153080415,-0.0219851739641172,3,2,3,1
2494245,"24",0.00559685888120581,-0.0127783884010827,3,3,3,2
2494250,"24",0.0292620760565455,-0.000989579224588008,4,3,4,4
2494255,"24",0.00947504362806789,-0.0124798990273032,3,3,3,2
2494260,"24",0.0144445210433035,-0.028187037806387,3,2,3,1
2494265,"24",0.00154990769694651,-0.00982937130185856,3,3,2,2
2494926,"24",NA,NA,NA,NA,NA,NA
2494928,"24",0,0,2,4,2,4
2494930,"24",0,0,2,4,2,4
2495005,"24",0.039764024947081,0.000606090913526167,4,4,5,4
2495010,"24",0.0323470734507719,0.00155014928342772,4,4,4,4
2495018,"24",0.0199044524200755,0.0188192286031591,3,5,4,5
2495025,"24",0.0212192766282547,0.0064617521342265,4,4,4,4
2495032,"24",0.0557737441075982,-0.0185266962285775,4,2,5,2
2495040,"24",0.0586003175768885,-0.0176048005366469,5,2,5,2
2495045,"24",0.0271874336049363,0.0096120828798033,4,5,4,5
2495050,"24",0.0424471794445243,-0.0260473440134717,4,2,5,1
2495802,"24",0.0218593449376641,0.00272258634622334,4,4,4,4
2495902,"24",NA,NA,NA,NA,NA,NA
2496005,"24",0.0560834829796024,-0.0246126193491079,4,2,5,1
2496010,"24",0.0616107396845705,-0.0349745448336359,5,1,5,1
2496015,"24",0.0157798613438923,0.00659931987098046,3,4,3,4
2496020,"24",-0.00546993657129098,0.00571059662349824,2,4,2,4
2496025,"24",-0.00805142739054484,-0.00960483769103457,2,3,1,3
2496030,"24",-0.0116613448359381,-0.0164964827313268,1,2,1,2
2496035,"24",0.0362301358421639,0.00274401593317943,4,4,4,4
2496040,"24",0.064072554940096,-0.0338899027438776,5,1,5,1
2496802,"24",0.123454709451786,-0.0181026132102877,5,2,5,2
2496902,"24",0.0123753983215193,-0.037528569203699,3,1,3,1
2497007,"24",-0.00612684674679426,0.00574444467837164,2,4,2,4
2497022,"24",0.0114270638776063,-0.0080660734185923,3,3,3,3
2497035,"24",-0.0653006255504609,0.0119295585692698,1,5,1,5
2497040,"24",-0.0470887412289758,0.0317453439286711,1,5,1,5
2497802,"24",0.128674913933693,-0.0124429484717044,5,3,5,2
2497804,"24",0.105474495005902,-0.0118431055271271,5,3,5,2
2497806,"24",0.102162733901534,0.0169372750012385,5,5,5,5
2497808,"24",0.0990799301408855,0.00146344271056593,5,4,5,4
2497810,"24",0,0,2,4,2,4
2497902,"24",NA,NA,NA,NA,NA,NA
2497904,"24",-0.054228521241257,-0.0272182088908429,1,2,1,1
2497906,"24",0,0,2,4,2,4
2497908,"24",NA,NA,NA,NA,NA,NA
2497912,"24",NA,NA,NA,NA,NA,NA
2497914,"24",0.0246313730032792,0.0102435872323863,4,5,4,5
2498005,"24",0.0330304981532353,-0.0185154022717518,4,2,4,2
2498010,"24",0.0846175715473609,-0.0666681340300652,5,1,5,1
2498012,"24",0.0827999855876933,-0.0372978440954647,5,1,5,1
2498014,"24",0.0753422461584615,-0.039634338037568,5,1,5,1
2498015,"24",0.0208654556971963,-0.0420738014611257,4,1,4,1
2498020,"24",-0.00770006316289001,0.0193147797741159,2,5,1,5
2498025,"24",-0.027389892845438,-0.0140319994740584,1,2,1,2
2498030,"24",0.0359281368592267,-0.0269185079613306,4,2,4,1
2498035,"24",0.0299528628473924,-0.0904062186163838,4,1,4,1
2498040,"24",-0.0063568569958967,-0.0107785658557192,2,3,2,2
2498045,"24",-0.015336377088263,-0.00719988208319818,1,3,1,3
2498050,"24",0.0687553581390067,-0.0380629017261107,5,1,5,1
2498055,"24",0.0769755277960999,-0.0157499295010029,5,2,5,2
2498802,"24",NA,NA,NA,NA,NA,NA
2498804,"24",NA,NA,NA,NA,NA,NA
2498806,"24",0.116942492601421,-0.0448311341384603,5,1,5,1
2498808,"24",0.125227500063065,-0.0403673954644666,5,1,5,1
2498904,"24",NA,NA,NA,NA,NA,NA
2498912,"24",NA,NA,NA,NA,NA,NA
2499005,"24",0.00470345273400794,-0.0157458448976643,3,2,2,2
2499010,"24",NA,NA,NA,NA,NA,NA
2499015,"24",0.00172909932180936,0.000550927914254641,3,4,2,4
2499020,"24",0.022263521877222,-0.00888122654672723,4,3,4,3
2499025,"24",-0.00517675257209614,4.66571201319898e-05,2,4,2,4
2499030,"24",0,0,2,4,2,4
2499035,"24",NA,NA,NA,NA,NA,NA
2499040,"24",NA,NA,NA,NA,NA,NA
2499045,"24",NA,NA,NA,NA,NA,NA
2499050,"24",NA,NA,NA,NA,NA,NA
